indicator,facility_id,state,year,quarter,month,facility_level,value,unit,cohort_direction
Reporting Completeness,LAG007,LAGOS,,,6,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG007,LAGOS,,,7,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG007,LAGOS,,,8,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG007,LAGOS,,,9,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG007,LAGOS,,,10,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG007,LAGOS,,,11,,50.0,Percent (Per expected reports),
Reporting Completeness,LAG007,LAGOS,,,12,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG008,LAGOS,,,1,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG008,LAGOS,,,2,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG008,LAGOS,,,3,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG008,LAGOS,,,4,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG008,LAGOS,,,5,,50.0,Percent (Per expected reports),
Reporting Completeness,LAG008,LAGOS,,,6,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG008,LAGOS,,,7,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG008,LAGOS,,,8,,100.0,Percent (Per expected reports),
Reporting Completeness,LAG008,LAGOS,,,9,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG008,LAGOS,,,10,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG008,LAGOS,,,11,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG008,LAGOS,,,12,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG009,LAGOS,,,1,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG009,LAGOS,,,2,,50.0,Percent (Per expected reports),
Reporting Completeness,LAG009,LAGOS,,,3,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG009,LAGOS,,,4,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG009,LAGOS,,,5,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG009,LAGOS,,,6,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG009,LAGOS,,,7,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG009,LAGOS,,,8,,50.0,Percent (Per expected reports),
Reporting Completeness,LAG009,LAGOS,,,9,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG009,LAGOS,,,10,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG009,LAGOS,,,11,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG009,LAGOS,,,12,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG010,LAGOS,,,1,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG010,LAGOS,,,2,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG010,LAGOS,,,3,,50.0,Percent (Per expected reports),
Reporting Completeness,LAG010,LAGOS,,,4,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG010,LAGOS,,,5,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG010,LAGOS,,,6,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG010,LAGOS,,,7,,50.0,Percent (Per expected reports),
Reporting Completeness,LAG010,LAGOS,,,8,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG010,LAGOS,,,9,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG010,LAGOS,,,10,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG010,LAGOS,,,11,,50.0,Percent (Per expected reports),
Reporting Completeness,LAG010,LAGOS,,,12,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG011,LAGOS,,,1,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG011,LAGOS,,,2,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG011,LAGOS,,,3,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG011,LAGOS,,,4,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG011,LAGOS,,,5,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG011,LAGOS,,,6,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG011,LAGOS,,,7,,50.0,Percent (Per expected reports),
Reporting Completeness,LAG011,LAGOS,,,8,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG011,LAGOS,,,9,,50.0,Percent (Per expected reports),
Reporting Completeness,LAG011,LAGOS,,,10,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG011,LAGOS,,,11,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG011,LAGOS,,,12,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG012,LAGOS,,,1,,50.0,Percent (Per expected reports),
Reporting Completeness,LAG012,LAGOS,,,2,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG012,LAGOS,,,3,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG012,LAGOS,,,4,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG012,LAGOS,,,5,,50.0,Percent (Per expected reports),
Reporting Completeness,LAG012,LAGOS,,,6,,100.0,Percent (Per expected reports),
Reporting Completeness,LAG012,LAGOS,,,7,,50.0,Percent (Per expected reports),
Reporting Completeness,LAG012,LAGOS,,,8,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG012,LAGOS,,,9,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG012,LAGOS,,,10,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG012,LAGOS,,,11,,50.0,Percent (Per expected reports),
Reporting Completeness,LAG012,LAGOS,,,12,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG013,LAGOS,,,1,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG013,LAGOS,,,2,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG013,LAGOS,,,3,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG013,LAGOS,,,4,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG013,LAGOS,,,5,,50.0,Percent (Per expected reports),
Reporting Completeness,LAG013,LAGOS,,,6,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG013,LAGOS,,,7,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG013,LAGOS,,,8,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG013,LAGOS,,,9,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG013,LAGOS,,,10,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG013,LAGOS,,,11,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG013,LAGOS,,,12,,50.0,Percent (Per expected reports),
Reporting Completeness,LAG014,LAGOS,,,1,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG014,LAGOS,,,2,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG014,LAGOS,,,3,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG014,LAGOS,,,4,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG014,LAGOS,,,5,,50.0,Percent (Per expected reports),
Reporting Completeness,LAG014,LAGOS,,,6,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG014,LAGOS,,,7,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG014,LAGOS,,,8,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG014,LAGOS,,,9,,25.0,Percent (Per expected reports),
Reporting Completeness,LAG014,LAGOS,,,10,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG014,LAGOS,,,11,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG014,LAGOS,,,12,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG015,LAGOS,,,1,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG015,LAGOS,,,2,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG015,LAGOS,,,3,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG015,LAGOS,,,4,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG015,LAGOS,,,5,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG015,LAGOS,,,6,,50.0,Percent (Per expected reports),
Reporting Completeness,LAG015,LAGOS,,,7,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG015,LAGOS,,,8,,50.0,Percent (Per expected reports),
Reporting Completeness,LAG015,LAGOS,,,9,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG015,LAGOS,,,10,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG015,LAGOS,,,11,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG015,LAGOS,,,12,,33.33,Percent (Per expected reports),
Reporting Completeness,LAG099,LAGOS,,,5,,,Percent (Per expected reports),
Reporting Completeness,LAG099,LAGOS,,,7,,,Percent (Per expected reports),
Reporting Completeness,LAG099,LAGOS,,,8,,,Percent (Per expected reports),
Reporting Completeness,LAG099,LAGOS,,,11,,,Percent (Per expected reports),
Reporting Completeness,NAS999,LAGOS,,,4,,,Percent (Per expected reports),
Reporting Completeness,NAS999,LAGOS,,,6,,,Percent (Per expected reports),
Reporting Completeness,NAS999,LAGOS,,,7,,,Percent (Per expected reports),
Reporting Completeness,NAS999,LAGOS,,,8,,,Percent (Per expected reports),
Reporting Completeness,TMP001,LAGOS,,,1,,,Percent (Per expected reports),
Reporting Completeness,TMP001,LAGOS,,,6,,,Percent (Per expected reports),
Reporting Completeness,TMP001,LAGOS,,,11,,,Percent (Per expected reports),
Reporting Completeness,XXX999,LAGOS,,,5,,,Percent (Per expected reports),
Reporting Completeness,XXX999,LAGOS,,,6,,,Percent (Per expected reports),
Reporting Completeness,XXX999,LAGOS,,,7,,,Percent (Per expected reports),
Reporting Completeness,XXX999,LAGOS,,,11,,,Percent (Per expected reports),
Reporting Completeness,XXX999,LAGOS,,,12,,,Percent (Per expected reports),
Reporting Completeness,LAG099,NASARAWA,,,2,,,Percent (Per expected reports),
Reporting Completeness,LAG099,NASARAWA,,,6,,,Percent (Per expected reports),
Reporting Completeness,LAG099,NASARAWA,,,7,,,Percent (Per expected reports),
Reporting Completeness,LAG099,NASARAWA,,,8,,,Percent (Per expected reports),
Reporting Completeness,LAG099,NASARAWA,,,10,,,Percent (Per expected reports),
Reporting Completeness,NAS001,NASARAWA,,,1,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS001,NASARAWA,,,2,,50.0,Percent (Per expected reports),
Reporting Completeness,NAS001,NASARAWA,,,3,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS001,NASARAWA,,,4,,50.0,Percent (Per expected reports),
Reporting Completeness,NAS001,NASARAWA,,,5,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS001,NASARAWA,,,6,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS001,NASARAWA,,,7,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS001,NASARAWA,,,8,,50.0,Percent (Per expected reports),
Reporting Completeness,NAS001,NASARAWA,,,9,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS001,NASARAWA,,,10,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS001,NASARAWA,,,11,,50.0,Percent (Per expected reports),
Reporting Completeness,NAS001,NASARAWA,,,12,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS002,NASARAWA,,,1,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS002,NASARAWA,,,2,,50.0,Percent (Per expected reports),
Reporting Completeness,NAS002,NASARAWA,,,3,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS002,NASARAWA,,,4,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS002,NASARAWA,,,5,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS002,NASARAWA,,,6,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS002,NASARAWA,,,7,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS002,NASARAWA,,,8,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS002,NASARAWA,,,9,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS002,NASARAWA,,,10,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS002,NASARAWA,,,11,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS002,NASARAWA,,,12,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS003,NASARAWA,,,1,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS003,NASARAWA,,,2,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS003,NASARAWA,,,3,,50.0,Percent (Per expected reports),
Reporting Completeness,NAS003,NASARAWA,,,4,,50.0,Percent (Per expected reports),
Reporting Completeness,NAS003,NASARAWA,,,5,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS003,NASARAWA,,,6,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS003,NASARAWA,,,7,,50.0,Percent (Per expected reports),
Reporting Completeness,NAS003,NASARAWA,,,8,,50.0,Percent (Per expected reports),
Reporting Completeness,NAS003,NASARAWA,,,9,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS003,NASARAWA,,,10,,100.0,Percent (Per expected reports),
Reporting Completeness,NAS003,NASARAWA,,,11,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS003,NASARAWA,,,12,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS004,NASARAWA,,,1,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS004,NASARAWA,,,2,,50.0,Percent (Per expected reports),
Reporting Completeness,NAS004,NASARAWA,,,3,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS004,NASARAWA,,,4,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS004,NASARAWA,,,5,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS004,NASARAWA,,,6,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS004,NASARAWA,,,7,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS004,NASARAWA,,,8,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS004,NASARAWA,,,9,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS004,NASARAWA,,,10,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS004,NASARAWA,,,11,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS004,NASARAWA,,,12,,50.0,Percent (Per expected reports),
Reporting Completeness,NAS005,NASARAWA,,,1,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS005,NASARAWA,,,2,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS005,NASARAWA,,,3,,50.0,Percent (Per expected reports),
Reporting Completeness,NAS005,NASARAWA,,,4,,50.0,Percent (Per expected reports),
Reporting Completeness,NAS005,NASARAWA,,,5,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS005,NASARAWA,,,6,,50.0,Percent (Per expected reports),
Reporting Completeness,NAS005,NASARAWA,,,7,,50.0,Percent (Per expected reports),
Reporting Completeness,NAS005,NASARAWA,,,8,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS005,NASARAWA,,,9,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS005,NASARAWA,,,10,,50.0,Percent (Per expected reports),
Reporting Completeness,NAS005,NASARAWA,,,11,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS005,NASARAWA,,,12,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS006,NASARAWA,,,1,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS006,NASARAWA,,,2,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS006,NASARAWA,,,3,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS006,NASARAWA,,,4,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS006,NASARAWA,,,5,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS006,NASARAWA,,,6,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS006,NASARAWA,,,7,,50.0,Percent (Per expected reports),
Reporting Completeness,NAS006,NASARAWA,,,8,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS006,NASARAWA,,,9,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS006,NASARAWA,,,10,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS006,NASARAWA,,,11,,50.0,Percent (Per expected reports),
Reporting Completeness,NAS006,NASARAWA,,,12,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS007,NASARAWA,,,1,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS007,NASARAWA,,,2,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS007,NASARAWA,,,3,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS007,NASARAWA,,,4,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS007,NASARAWA,,,5,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS007,NASARAWA,,,6,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS007,NASARAWA,,,7,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS007,NASARAWA,,,8,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS007,NASARAWA,,,9,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS007,NASARAWA,,,10,,50.0,Percent (Per expected reports),
Reporting Completeness,NAS007,NASARAWA,,,11,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS007,NASARAWA,,,12,,50.0,Percent (Per expected reports),
Reporting Completeness,NAS008,NASARAWA,,,1,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS008,NASARAWA,,,2,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS008,NASARAWA,,,3,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS008,NASARAWA,,,4,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS008,NASARAWA,,,5,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS008,NASARAWA,,,6,,50.0,Percent (Per expected reports),
Reporting Completeness,NAS008,NASARAWA,,,7,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS008,NASARAWA,,,8,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS008,NASARAWA,,,9,,50.0,Percent (Per expected reports),
Reporting Completeness,NAS008,NASARAWA,,,10,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS008,NASARAWA,,,11,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS008,NASARAWA,,,12,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS009,NASARAWA,,,1,,50.0,Percent (Per expected reports),
Reporting Completeness,NAS009,NASARAWA,,,2,,33.33,Percent (Per expected reports),
Reporting Completeness,NAS009,NASARAWA,,,3,,33.33,Percent (Per expected reports),
