facility_id,facility_name,state,lga,report_month,year,month,quarter,hts_tst,hts_tst_pos,tx_new,tx_curr,tx_ml,pmtct_stat,pmtct_stat_pos,pmtct_art,tb_screen,tb_pos,vl_eligible,vl_result_received,vl_suppressed,date_submitted,reported_by
LAG014,COTTAGE HOSPITAL LAGOS ISLAND II,LAGOS,LAGOS ISLAND,2022-05-31,2022,5,2,679.0,3.0,2.0,1998,27,154.0,1,0,1354.0,25,1474.0,839.0,914.0,2022-06-13,Data Clerk
BEN001,MISSION HOSPITAL MAKURDI,BENUE,MAKURDI,2024-09-30,2024,9,3,888.0,2.0,1.0,1696,25,205.0,2,1,1308.0,25,1569.0,880.0,737.0,2024-10-24,Data Clerk
TMP001,MODEL PRIMARY HEALTH CENTRE KADUNA SOUTH II,KADUNA,KADUNA SOUTH,2022-09-30,2022,9,3,194.0,6.0,5.0,1110,7,24.0,0,0,1016.0,20,778.0,539.0,465.0,2022-10-16,M&E Officer
RIV009,MISSION HOSPITAL KHANA II,RIVERS,KHANA,2023-05-31,2023,5,2,384.0,5.0,3.0,809,6,107.0,0,0,768.0,16,640.0,552.0,526.0,2023-07-16,M&E Officer
CRS015,MODEL PRIMARY HEALTH CENTRE AKAMKPA II,CROSS RIVER,AKAMKPA,2023-10-31,2023,10,4,74.0,0.0,0.0,514,7,17.0,0,0,439.0,3,390.0,305.0,288.0,2023-11-18,Facility Focal Person
AKS003,MODEL PRIMARY HEALTH CENTRE EKET,AKWA IBOM,EKET,2024-05-31,2024,5,2,610.0,12.0,11.0,426,2,125.0,2,1,291.0,6,344.0,315.0,262.0,2024-06-15,M&E Officer
AKS003,MODEL PRIMARY HEALTH CENTRE EKET,AKWA IBOM,EKET,2023-03-31,2023,3,1,491.0,24.0,,259,2,130.0,2,1,215.0,4,230.0,158.0,153.0,2023-04-16,Data Clerk
CRS012,MODEL PRIMARY HEALTH CENTRE IKOM II,CROSS RIVER,IKOM,2024-12-01,2024,12,4,413.0,11.0,8.0,732,14,114.0,1,0,419.0,8,562.0,492.0,433.0,2025-01-21,Data Clerk
FCT009,MODEL PRIMARY HEALTH CENTRE KUJE II,FCT,KUJE,2022-04-30,2022,4,2,139.0,3.0,2.0,438,5,24.0,0,0,269.0,4,315.0,219.0,204.0,2022-05-13,Facility Focal Person
XXX999,COTTAGE HOSPITAL AMAC II,FCT,AMAC,2023-01-31,2023,1,1,267.0,16.0,15.0,2192,19,50.0,0,0,1642.0,29,1533.0,1184.0,1107.0,2023-02-16,M&E Officer
FCT002,GENERAL HOSPITAL BWARI,FCT,BWARI,2024-10-31,2024,10,4,90.0,7.0,6.0,571,5,15.0,1,0,416.0,10,521.0,314.0,302.0,2024-11-15,Data Clerk
BEN005,MODEL PRIMARY HEALTH CENTRE KATSINA-ALA,BENUE,KATSINA-ALA,2024-11-30,2024,11,4,661.0,22.0,15.0,587,7,203.0,3,2,415.0,3,455.0,264.0,256.0,2024-12-25,Facility Focal Person
TMP001,GENERAL HOSPITAL OKPOKWU,BENUE,OKPOKWU,2022-09-30,2022,9,3,1010.0,10.0,8.0,375,4,138.0,1,0,298.0,7,273.0,169.0,143.0,2022-10-15,Facility Focal Person
RIV009,MISSION HOSPITAL KHANA II,RIVERS,KHANA,2024-04-30,2024,4,2,589.0,6.0,4.0,776,2,185.0,0,0,649.0,14,715.0,439.0,393.0,2024-05-16,Data Clerk
LAG008,COTTAGE HOSPITAL LAGOS ISLAND II,LAGOS,LAGOS ISLAND,2022-11-30,2022,11,4,124.0,4.0,3.0,842,11,28.0,1,0,482.0,8,635.0,591.0,550.0,2022-12-13,Facility Focal Person
FCT003,SPECIALIST HOSPITAL GWAGWALADA,FCT,GWAGWALADA,2023-05-31,2023,5,2,644.0,17.0,15.0,5798,26,134.0,3,2,3628.0,81,4479.0,2710.0,2540.0,2023-06-15,Facility Focal Person
LAG009,MISSION HOSPITAL BADAGRY II,LAGOS,BADAGRY,2024-09-30,2024,9,3,525.0,15.0,13.0,2306,24,159.0,3,2,,41,,1573.0,1358.0,2024-10-18,Data Clerk
AKS003,MODEL PRIMARY HEALTH CENTRE EKET,AKWA IBOM,EKET,2022-07-31,2022,7,3,540.0,12.0,10.0,176,0,118.0,1,0,142.0,4,148.0,138.0,124.0,2022-08-18,M&E Officer
RIV012,PRIMARY HEALTH CENTRE ELEME II,RIVERS,ELEME,2022-09-30,2022,9,3,457.0,14.0,13.0,896,6,114.0,1,0,571.0,9,786.0,623.0,582.0,2022-10-13,Facility Focal Person
AKS006,PRIMARY HEALTH CENTRE ABAK,AKWA IBOM,ABAK,2023-08-31,2023,8,3,522.0,589.0,10.0,377,2,147.0,2,1,246.0,3,325.0,230.0,212.0,2023-09-29,Data Clerk
CRS008,COTTAGE HOSPITAL OGOJA II,CROSS RIVER,OGOJA,2024-12-31,2024,12,4,,27.0,25.0,2144,7,67.0,0,0,1708.0,35,1650.0,1026.0,848.0,2025-01-15,M&E Officer
NAS006,PRIMARY HEALTH CENTRE LAFIA II,NASARAWA,LAFIA,2024-07-31,2024,7,3,292.0,7.0,5.0,927,11,89.0,1,0,687.0,12,780.0,726.0,598.0,2024-08-18,M&E Officer
RIV008,TEACHING HOSPITAL OBIO/AKPOR II,RIVERS,OBIO/AKPOR,2022-10-31,2022,10,4,1194.0,39.0,34.0,3959,75,169.0,1,0,3618.0,62,3129.0,2121.0,1917.0,2022-11-11,M&E Officer
KAD005,COTTAGE HOSPITAL CHIKUN,KADUNA,CHIKUN,2024-04-30,2024,4,2,602.0,15.0,11.0,371,2,70.0,2,1,235.0,1,326.0,242.0,209.0,2024-05-13,Facility Focal Person
CRS009,COMPREHENSIVE HEALTH CENTRE OBUDU II,CROSS RIVER,OBUDU,2024-10-31,2024,10,4,610.0,7.0,5.0,947,13,158.0,2,1,872.0,22,644.0,437.0,381.0,2024-11-13,Facility Focal Person
FCT007,SPECIALIST HOSPITAL BWARI II,FCT,BWARI,2024-10-31,2024,10,4,1866.0,54.0,43.0,4258,75,531.0,6,4,3501.0,62,3434.0,3006.0,2921.0,2024-11-29,Facility Focal Person
FCT004,MODEL PRIMARY HEALTH CENTRE KUJE,FCT,KUJE,2023-02-28,2023,2,1,387.0,12.0,10.0,1300,15,53.0,1,0,774.0,13,1109.0,897.0,782.0,2023-03-21,M&E Officer
AKS007,TEACHING HOSPITAL IKONO,AKWA IBOM,IKONO,2023-04-30,2023,4,2,1101.0,12.0,8.0,6148,39,222.0,2,1,4557.0,76,4774.0,4198.0,3808.0,2023-05-13,M&E Officer
NAS009,COTTAGE HOSPITAL AKWANGA II,NASARAWA,AKWANGA,2022-06-01,2022,6,2,986.0,5.0,4.0,466,7,178.0,1,0,280.0,3,379.0,291.0,250.0,2022-07-11,Data Clerk
NAS015,SPECIALIST HOSPITAL NASARAWA II,NASARAWA,NASARAWA,2022-06-30,2022,6,2,1314.0,73.0,59.0,3125,41,193.0,10,9,2226.0,34,2796.0,2641.0,2331.0,2022-07-29,M&E Officer
RIV014,COTTAGE HOSPITAL OBIO/AKPOR II,RIVERS,OBIO/AKPOR,2024-02-29,2024,2,1,765.0,10.0,9.0,662,11,78.0,2,1,628.0,11,473.0,442.0,406.0,2024-03-11,Data Clerk
CRS002,COMPREHENSIVE HEALTH CENTRE IKOM,CROSS RIVER,IKOM,2023-02-28,2023,2,1,160.0,5.0,3.0,199,1,39.0,1,0,121.0,2,152.0,123.0,118.0,2023-03-13,Data Clerk
FCT014,GENERAL HOSPITAL KUJE II,FCT,KUJE,2024-07-31,2024,7,3,1217.0,39.0,27.0,2515,43,255.0,6,5,1543.0,22,2272.0,2019.0,1719.0,2024-08-11,M&E Officer
BEN015,PRIMARY HEALTH CENTRE OTUKPO II,BENUE,OTUKPO,2022-04-30,2022,4,2,173.0,4.0,3.0,876,7,42.0,1,0,704.0,12,779.0,716.0,644.0,2022-05-18,Data Clerk
FCT015,COMPREHENSIVE HEALTH CENTRE ABAJI II,FCT,ABAJI,2024-02-29,2024,2,1,112.0,4.0,2.0,741,11,22.0,1,0,525.0,16,525.0,396.0,351.0,2024-03-11,Data Clerk
FCT001,MISSION HOSPITAL AMAC,FCT,AMAC,2024-02-29,2024,2,1,1063.0,17.0,13.0,1204,22,179.0,4,3,725.0,16,1002.0,809.0,719.0,2024-03-13,M&E Officer
FCT010,MODEL PRIMARY HEALTH CENTRE ABAJI II,FCT,ABAJI,2023-05-31,2023,5,2,660.0,18.0,17.0,364,5,103.0,1,0,231.0,7,318.0,228.0,,2023-06-11,Facility Focal Person
AKS012,COTTAGE HOSPITAL ORON II,AKWA IBOM,ORON,2024-05-31,2024,5,2,1233.0,58.0,43.0,1181,22,225.0,4,3,659.0,10,853.0,536.0,439.0,2024-06-16,Facility Focal Person
AKS011,COMPREHENSIVE HEALTH CENTRE ETINAN II,AKWA IBOM,ETINAN,2024-09-30,2024,9,3,132.0,4.0,2.0,339,2,16.0,0,0,290.0,7,284.0,241.0,202.0,2024-10-18,Facility Focal Person
BEN002,SPECIALIST HOSPITAL GBOKO,BENUE,GBOKO,2024-04-30,2024,4,2,2619.0,43.0,34.0,4408,62,488.0,7,5,3274.0,66,4054.0,3260.0,3167.0,2024-05-29,M&E Officer
NAS012,MISSION HOSPITAL KARU II,NASARAWA,KARU,2022-12-31,2022,12,4,835.0,15.0,12.0,1340,18,113.0,0,0,935.0,17,1129.0,826.0,701.0,2023-01-16,Facility Focal Person
AKS006,PRIMARY HEALTH CENTRE ABAK,AKWA IBOM,ABAK,2022-12-31,2022,12,4,472.0,17.0,15.0,325,2,132.0,3,2,201.0,4,271.0,243.0,,2023-01-13,Data Clerk
AKS003,MODEL PRIMARY HEALTH CENTRE EKET,AKWA IBOM,EKET,2024-09-30,2024,9,3,635.0,27.0,21.0,477,1,104.0,0,0,357.0,2,443.0,414.0,394.0,2024-10-29,Facility Focal Person
CRS009,COMPREHENSIVE HEALTH CENTRE OBUDU II,CROSS RIVER,OBUDU,2022-08-31,2022,8,3,592.0,21.0,20.0,757,5,98.0,3,2,626.0,17,524.0,441.0,414.0,2022-09-11,Data Clerk
NAS005,MISSION HOSPITAL NASARAWA,NASARAWA,NASARAWA,2023-01-31,2023,1,1,1335.0,38.0,31.0,400,5,301.0,2,1,247.0,7,289.0,254.0,225.0,2023-02-18,Data Clerk
LAG011,COTTAGE HOSPITAL AGEGE II,LAGOS,AGEGE,2023-08-31,2023,8,3,701.0,8.0,5.0,1668,15,78.0,0,0,1091.0,16,1481.0,838.0,769.0,2023-09-13,Facility Focal Person
FCT004,MODEL PRIMARY HEALTH CENTRE KUJE,FCT,KUJE,2023-12-31,2023,12,4,222.0,11.0,10.0,1269,22,46.0,0,0,991.0,11,1069.0,806.0,710.0,2024-01-29,Facility Focal Person
RIV001,MODEL PRIMARY HEALTH CENTRE PORT HARCOURT,RIVERS,PORT HARCOURT,2023-02-28,2023,2,1,107.0,0.0,0.0,1004,14,22.0,0,0,885.0,19,687.0,454.0,384.0,2023-03-11,Facility Focal Person
NAS003,COTTAGE HOSPITAL KEFFI,NASARAWA,KEFFI,2023-03-31,2023,3,1,265.0,5.0,3.0,1679,17,51.0,0,0,,24,1152.0,881.0,772.0,2023-04-11,Facility Focal Person
LAG010,PRIMARY HEALTH CENTRE SURULERE II,LAGOS,SURULERE,2022-09-30,2022,9,3,565.0,27.0,19.0,942,9,164.0,4,3,780.0,11,677.0,387.0,320.0,2022-10-13,M&E Officer
BEN011,MODEL PRIMARY HEALTH CENTRE KATSINA-ALA II,BENUE,KATSINA-ALA,2023-12-31,2023,12,4,212.0,8.0,6.0,360,4,29.0,0,0,207.0,0,333.0,222.0,196.0,2024-01-16,Facility Focal Person
LAG004,COMPREHENSIVE HEALTH CENTRE SURULERE,LAGOS,SURULERE,2024-09-30,2024,9,3,438.0,,8.0,610,10,72.0,0,0,562.0,18,530.0,469.0,398.0,2024-10-18,Facility Focal Person
KAD012,COMPREHENSIVE HEALTH CENTRE KADUNA SOUTH II,KADUNA,KADUNA SOUTH,2024-11-30,2024,11,4,545.0,5.0,4.0,632,9,143.0,1,0,514.0,7,485.0,368.0,309.0,2024-12-11,Facility Focal Person
FCT014,GENERAL HOSPITAL KUJE II,FCT,KUJE,2024-12-31,2024,12,4,907.0,45.0,32.0,2599,40,234.0,3,2,2010.0,41,2135.0,1209.0,1089.0,2025-01-13,M&E Officer
FCT008,TEACHING HOSPITAL GWAGWALADA II,FCT,GWAGWALADA,2024-09-30,2024,9,3,880.0,43.0,42.0,4776,10,143.0,3,2,4418.0,92,3289.0,3048.0,2555.0,2024-10-18,Facility Focal Person
NAS006,PRIMARY HEALTH CENTRE LAFIA II,NASARAWA,LAFIA,2024-06-30,2024,6,2,327.0,10.0,7.0,933,10,46.0,1,0,812.0,15,864.0,803.0,686.0,2024-07-15,Data Clerk
LAG005,MISSION HOSPITAL AGEGE,LAGOS,AGEGE,2024-04-30,2024,4,2,1239.0,29.0,28.0,1802,11,150.0,3,2,1417.0,24,1559.0,1409.0,1286.0,2024-05-15,Data Clerk
CRS013,MISSION HOSPITAL OGOJA II,CROSS RIVER,OGOJA,2023-03-31,2023,3,1,209.0,3.0,2.0,812,8,35.0,0,0,558.0,9,745.0,417.0,347.0,2023-04-11,Data Clerk
BEN015,PRIMARY HEALTH CENTRE OTUKPO II,BENUE,OTUKPO,2022-08-31,2022,8,3,145.0,2.0,1.0,853,1,15.0,0,0,691.0,9,733.0,616.0,574.0,2022-09-13,Facility Focal Person
CRS006,PRIMARY HEALTH CENTRE CALABAR MUNICIPAL II,CROSS RIVER,CALABAR MUNICIPAL,2023-11-30,2023,11,4,407.0,18.0,13.0,1356,14,81.0,3,2,912.0,16,1071.0,874.0,730.0,2023-12-29,M&E Officer
LAG099,COMPREHENSIVE HEALTH CENTRE SURULERE,LAGOS,SURULERE,2022-08-01,2022,8,3,562.0,7.0,-39.0,626,9,170.0,5,4,374.0,2,506.0,421.0,371.0,2022-09-15,M&E Officer
KAD005,COTTAGE HOSPITAL CHIKUN,KADUNA,CHIKUN,2022-05-31,2022,5,2,620.0,8.0,6.0,281,3,166.0,3,2,188.0,3,218.0,187.0,156.0,2022-06-13,Facility Focal Person
KAD006,SPECIALIST HOSPITAL KADUNA NORTH II,KADUNA,KADUNA NORTH,2024-10-01,2024,10,4,2010.0,,24.0,1772,21,390.0,5,3,1431.0,25,1399.0,1277.0,1221.0,2024-11-18,M&E Officer
KAD006,SPECIALIST HOSPITAL KADUNA NORTH II,KADUNA,KADUNA NORTH,2024-06-30,2024,6,2,2414.0,30.0,29.0,1723,19,525.0,4,3,1470.0,20,1422.0,807.0,739.0,2024-07-11,M&E Officer
CRS005,TEACHING HOSPITAL AKAMKPA,CROSS RIVER,AKAMKPA,2023-08-31,2023,8,3,1069.0,44.0,43.0,4247,21,152.0,5,4,3070.0,51,3573.0,2431.0,2149.0,2023-09-16,M&E Officer
LAG005,MISSION HOSPITAL AGEGE,LAGOS,AGEGE,2024-08-31,2024,8,3,1303.0,50.0,42.0,1827,13,354.0,8,6,1731.0,37,1388.0,1081.0,920.0,2024-09-18,Facility Focal Person
RIV014,COTTAGE HOSPITAL OBIO/AKPOR II,RIVERS,OBIO/AKPOR,2022-09-30,2022,9,3,783.0,4.0,2.0,619,2,125.0,1,0,518.0,11,443.0,413.0,381.0,2022-10-30,M&E Officer
LAG010,PRIMARY HEALTH CENTRE SURULERE II,LAGOS,SURULERE,2022-01-01,2022,1,1,422.0,12.0,11.0,895,16,134.0,2,1,,8,681.0,460.0,390.0,2022-02-13,Facility Focal Person
RIV005,MISSION HOSPITAL DEGEMA,RIVERS,DEGEMA,2023-07-31,2023,7,3,178.0,4.0,3.0,1383,28,26.0,0,0,,14,1037.0,828.0,713.0,2023-08-11,M&E Officer
FCT012,MISSION HOSPITAL BWARI II,FCT,BWARI,2024-08-31,2024,8,3,1012.0,35.0,29.0,2927,20,249.0,4,3,2232.0,40,2408.0,2268.0,2176.0,2024-09-13,M&E Officer
NAS012,MISSION HOSPITAL KARU II,NASARAWA,KARU,2022-10-31,2022,10,4,627.0,14.0,11.0,1346,18,66.0,3,2,922.0,20,1078.0,918.0,806.0,2022-11-11,Facility Focal Person
NAS007,GENERAL HOSPITAL KARU II,NASARAWA,KARU,2024-08-31,2024,8,3,839.0,5.0,4.0,2050,16,92.0,0,0,1506.0,23,1759.0,1070.0,909.0,2024-09-13,M&E Officer
RIV013,MISSION HOSPITAL PORT HARCOURT II,RIVERS,PORT HARCOURT,2023-11-30,2023,11,4,500.0,23.0,17.0,2146,8,108.0,3,2,2033.0,33,1955.0,1498.0,1256.0,2023-12-18,Data Clerk
AKS013,MODEL PRIMARY HEALTH CENTRE ABAK II,AKWA IBOM,ABAK,2024-09-30,2024,9,3,476.0,28.0,22.0,699,3,149.0,0,0,394.0,6,615.0,561.0,480.0,2024-10-18,M&E Officer
KAD003,MISSION HOSPITAL ZARIA,KADUNA,ZARIA,2023-10-01,2023,10,4,1351.0,93.0,75.0,2801,51,169.0,5,4,1733.0,31,2428.0,1423.0,1186.0,2023-11-16,Data Clerk
CRS010,COMPREHENSIVE HEALTH CENTRE AKAMKPA II,CROSS RIVER,AKAMKPA,2022-12-31,2022,12,4,41.0,2.0,1.0,405,2,6.0,0,0,370.0,4,375.0,274.0,240.0,2023-01-21,M&E Officer
NAS002,COTTAGE HOSPITAL KARU,NASARAWA,KARU,2023-09-30,2023,9,3,405.0,3.0,2.0,304,3,98.0,0,0,175.0,3,216.0,154.0,143.0,2023-10-29,M&E Officer
KAD008,MODEL PRIMARY HEALTH CENTRE ZARIA II,KADUNA,ZARIA,2023-11-30,2023,11,4,317.0,8.0,6.0,,22,60.0,0,0,826.0,17,1028.0,776.0,652.0,2023-12-16,M&E Officer
FCT012,MISSION HOSPITAL BWARI II,FCT,BWARI,2024-02-29,2024,2,1,1004.0,33.0,23.0,,11,211.0,4,3,2066.0,36,2018.0,1526.0,1393.0,2024-03-13,Data Clerk
KAD001,MODEL PRIMARY HEALTH CENTRE KADUNA NORTH,KADUNA,KADUNA NORTH,2024-08-31,2024,8,3,202.0,11.0,10.0,746,9,58.0,2,1,443.0,7,644.0,524.0,486.0,2024-09-13,M&E Officer
BEN005,MODEL PRIMARY HEALTH CENTRE KATSINA-ALA,BENUE,KATSINA-ALA,2023-01-31,2023,1,1,483.0,13.0,10.0,466,6,119.0,1,0,265.0,4,324.0,188.0,169.0,2023-03-01,Facility Focal Person
KAD005,COTTAGE HOSPITAL CHIKUN,KADUNA,CHIKUN,2024-12-01,2024,12,4,623.0,11.0,,422,3,156.0,2,1,390.0,13,344.0,220.0,185.0,2025-01-11,Facility Focal Person
KAD004,SPECIALIST HOSPITAL SABON GARI,KADUNA,SABON GARI,2022-02-28,2022,2,1,2328.0,115.0,90.0,3588,34,293.0,7,6,2580.0,43,2664.0,2188.0,1877.0,2022-03-13,Data Clerk
FCT005,PRIMARY HEALTH CENTRE ABAJI,FCT,ABAJI,2022-05-31,2022,5,2,573.0,607.0,11.0,489,5,170.0,2,1,449.0,6,,278.0,229.0,2022-06-15,Data Clerk
AKS006,PRIMARY HEALTH CENTRE ABAK,AKWA IBOM,ABAK,2024-09-30,2024,9,3,466.0,8.0,6.0,504,1,72.0,3,2,376.0,4,427.0,297.0,246.0,2024-10-16,Data Clerk
RIV014,COTTAGE HOSPITAL OBIO/AKPOR II,RIVERS,OBIO/AKPOR,2024-05-01,2024,5,2,1074.0,16.0,11.0,671,5,144.0,1,0,503.0,10,494.0,439.0,401.0,2024-06-16,Facility Focal Person
NAS010,TEACHING HOSPITAL NASARAWA II,NASARAWA,NASARAWA,2023-01-31,2023,1,1,2063.0,88.0,80.0,4740,82,347.0,11,8,4207.0,73,4058.0,2532.0,2396.0,2023-02-15,Facility Focal Person
RIV011,MODEL PRIMARY HEALTH CENTRE DEGEMA II,RIVERS,DEGEMA,2022-01-31,2022,1,1,263.0,11.0,9.0,870,8,60.0,0,0,649.0,14,805.0,462.0,440.0,2022-02-15,Facility Focal Person
BEN011,MODEL PRIMARY HEALTH CENTRE KATSINA-ALA II,BENUE,KATSINA-ALA,2022-11-01,2022,11,4,238.0,12.0,11.0,333,0,72.0,3,2,230.0,5,251.0,172.0,,2022-12-18,Data Clerk
KAD003,MISSION HOSPITAL ZARIA,KADUNA,ZARIA,2024-12-01,2024,12,4,1215.0,62.0,61.0,3105,51,166.0,10,7,2036.0,31,2577.0,2137.0,1876.0,2025-01-11,M&E Officer
LAG007,PRIMARY HEALTH CENTRE IKORODU II,LAGOS,IKORODU,2023-06-30,2023,6,2,524.0,19.0,14.0,494,4,93.0,5,4,372.0,3,401.0,287.0,248.0,2023-07-18,Data Clerk
FCT001,MISSION HOSPITAL AMAC,FCT,AMAC,2023-11-30,2023,11,4,753.0,6.0,4.0,1230,24,200.0,0,0,902.0,12,999.0,716.0,614.0,2023-12-13,Facility Focal Person
FCT002,GENERAL HOSPITAL BWARI,FCT,BWARI,2024-01-31,2024,1,1,101.0,3.0,2.0,581,6,17.0,0,0,512.0,5,438.0,340.0,293.0,2024-02-16,Data Clerk
RIV004,MODEL PRIMARY HEALTH CENTRE AHOADA EAST,RIVERS,AHOADA EAST,2023-01-31,2023,1,1,411.0,9.0,8.0,856,15,79.0,3,2,602.0,10,601.0,436.0,385.0,2023-02-11,Facility Focal Person
BEN015,PRIMARY HEALTH CENTRE OTUKPO II,BENUE,OTUKPO,2024-11-30,2024,11,4,162.0,6.0,4.0,715,2,25.0,2,1,396.0,10,512.0,444.0,386.0,2024-12-15,M&E Officer
RIV006,COTTAGE HOSPITAL ELEME,RIVERS,ELEME,2023-10-31,2023,10,4,1061.0,43.0,40.0,2616,33,244.0,3,2,2146.0,49,1899.0,1668.0,1438.0,2023-11-15,Data Clerk
AKS007,TEACHING HOSPITAL IKONO,AKWA IBOM,IKONO,2024-06-30,2024,6,2,1257.0,15.0,14.0,5321,62,347.0,3,2,4308.0,82,4878.0,2994.0,2533.0,2024-07-11,Data Clerk
CRS013,MISSION HOSPITAL OGOJA II,CROSS RIVER,OGOJA,2024-03-31,2024,3,1,218.0,5.0,4.0,763,2,45.0,1,0,430.0,8,569.0,477.0,405.0,2024-04-15,M&E Officer
LAG004,COMPREHENSIVE HEALTH CENTRE SURULERE,LAGOS,SURULERE,2024-07-31,2024,7,3,656.0,12.0,9.0,617,7,73.0,2,1,396.0,7,484.0,327.0,305.0,2024-08-13,Data Clerk
FCT011,COTTAGE HOSPITAL AMAC II,FCT,AMAC,2023-03-01,2023,3,1,269.0,5.0,4.0,2189,14,53.0,1,0,1966.0,36,1868.0,1200.0,1036.0,2023-04-15,M&E Officer
KAD014,GENERAL HOSPITAL SABON GARI II,KADUNA,SABON GARI,2023-10-31,2023,10,4,181.0,9.0,8.0,2378,23,31.0,1,0,1523.0,30,2066.0,1256.0,1152.0,2023-11-15,Facility Focal Person
BEN004,GENERAL HOSPITAL OKPOKWU,BENUE,OKPOKWU,2023-07-31,2023,7,3,906.0,10.0,9.0,384,7,225.0,2,1,362.0,2,272.0,201.0,170.0,2023-08-11,Facility Focal Person
AKS015,MISSION HOSPITAL UYO II,AKWA IBOM,UYO,2022-06-30,2022,6,2,861.0,46.0,36.0,2480,42,181.0,6,5,1758.0,28,2051.0,1487.0,1378.0,2022-07-13,Data Clerk
FCT011,COTTAGE HOSPITAL AMAC II,FCT,AMAC,2022-02-28,2022,2,1,255.0,8.0,7.0,2378,45,75.0,1,0,1890.0,33,1770.0,1111.0,1011.0,2022-03-11,Facility Focal Person
FCT002,GENERAL HOSPITAL BWARI,FCT,BWARI,2022-06-30,2022,6,2,148.0,,3.0,634,2,38.0,1,0,551.0,10,580.0,513.0,447.0,2022-07-11,M&E Officer
NAS001,MODEL PRIMARY HEALTH CENTRE LAFIA,NASARAWA,LAFIA,2022-06-30,2022,6,2,166.0,0.0,0.0,490,2,47.0,0,0,315.0,6,395.0,341.0,282.0,2022-07-11,Data Clerk
LAG012,PRIMARY HEALTH CENTRE ALIMOSHO II,LAGOS,ALIMOSHO,2024-09-30,2024,9,3,330.0,11.0,9.0,658,12,50.0,2,1,400.0,6,452.0,415.0,386.0,2024-10-11,M&E Officer
RIV007,PRIMARY HEALTH CENTRE PORT HARCOURT II,RIVERS,PORT HARCOURT,2022-12-31,2022,12,4,383.0,2.0,1.0,679,11,41.0,0,0,436.0,5,474.0,303.0,288.0,2023-01-21,Facility Focal Person
NAS015,SPECIALIST HOSPITAL NASARAWA II,NASARAWA,NASARAWA,2024-05-31,2024,5,2,1470.0,99.0,85.0,3308,39,243.0,7,5,2596.0,53,2690.0,2311.0,2130.0,2024-06-29,Data Clerk
NAS002,COTTAGE HOSPITAL KARU,NASARAWA,KARU,2024-07-31,2024,7,3,580.0,4.0,3.0,296,3,182.0,0,0,233.0,4,205.0,191.0,184.0,2024-08-11,Data Clerk
AKS012,COTTAGE HOSPITAL ORON II,AKWA IBOM,ORON,2024-02-01,2024,2,1,870.0,32.0,28.0,1096,20,119.0,124,1,771.0,12,823.0,,621.0,2024-03-13,M&E Officer
AKS004,COMPREHENSIVE HEALTH CENTRE ETINAN,AKWA IBOM,ETINAN,2023-04-01,2023,4,2,230.0,10.0,9.0,959,18,30.0,1,0,600.0,9,730.0,416.0,352.0,2023-05-18,M&E Officer
CRS002,COMPREHENSIVE HEALTH CENTRE IKOM,CROSS RIVER,IKOM,2023-05-31,2023,5,2,200.0,7.0,6.0,210,0,32.0,0,0,143.0,0,187.0,137.0,116.0,2023-06-15,Data Clerk
CRS001,MODEL PRIMARY HEALTH CENTRE CALABAR MUNICIPAL,CROSS RIVER,CALABAR MUNICIPAL,2024-04-30,2024,4,2,232.0,10.0,7.0,697,3,31.0,0,0,496.0,11,635.0,478.0,427.0,2024-05-21,Facility Focal Person
RIV008,TEACHING HOSPITAL OBIO/AKPOR II,RIVERS,OBIO/AKPOR,2024-04-30,2024,4,2,1714.0,62.0,61.0,4090,68,384.0,9,7,2425.0,50,3356.0,2984.0,2536.0,2024-05-21,M&E Officer
BEN010,MODEL PRIMARY HEALTH CENTRE OKPOKWU II,BENUE,OKPOKWU,2022-04-30,2022,4,2,379.0,3.0,2.0,848,5,90.0,0,0,653.0,5,737.0,593.0,506.0,2022-06-15,Facility Focal Person
BEN009,PRIMARY HEALTH CENTRE OTUKPO II,BENUE,OTUKPO,2023-07-31,2023,7,3,305.0,2.0,1.0,453,8,79.0,0,0,414.0,9,311.0,194.0,160.0,2023-08-15,Data Clerk
BEN014,COMPREHENSIVE HEALTH CENTRE GBOKO II,BENUE,GBOKO,2024-08-31,2024,8,3,635.0,8.0,6.0,752,6,193.0,1,0,550.0,14,577.0,541.0,492.0,2024-09-13,M&E Officer
LAG001,PRIMARY HEALTH CENTRE IKORODU,LAGOS,IKORODU,2023-11-30,2023,11,4,384.0,20.0,19.0,337,1,109.0,4,3,196.0,1,264.0,153.0,135.0,2023-12-13,Data Clerk
LAG005,MISSION HOSPITAL AGEGE,LAGOS,AGEGE,2024-12-31,2024,12,4,1120.0,45.0,41.0,1862,17,340.0,2,1,1680.0,25,1708.0,1518.0,1282.0,2025-01-15,Data Clerk
NAS014,TEACHING HOSPITAL AKWANGA II,NASARAWA,AKWANGA,2023-03-31,2023,3,1,1810.0,53.0,52.0,4787,15,462.0,4,3,3513.0,78,3487.0,2944.0,2680.0,2023-04-15,M&E Officer
AKS012,COTTAGE HOSPITAL ORON II,AKWA IBOM,ORON,2022-04-30,2022,4,2,965.0,39.0,33.0,423,5,208.0,6,4,393.0,10,316.0,278.0,260.0,2022-05-13,Data Clerk
CRS008,COTTAGE HOSPITAL OGOJA II,CROSS RIVER,OGOJA,2023-12-31,2023,12,4,553.0,21.0,19.0,2140,39,111.0,138,3,1642.0,25,1547.0,1348.0,,2024-01-13,Facility Focal Person
