facility_id,report_month,sex,age_band,hts_tst,hts_tst_pos
LAG011,2024-09,M,15-24,80,1
LAG011,2024-09,Male,25-34,86,2
LAG011,2024-09,Male,35-49,63,1
LAG011,2024-09,Male,50+,23,0
LAG011,2024-10,Female,<15,42,0
LAG011,2024-10,Female,15-24,122,1
LAG011,2024-10,Female,25-34,147,2
LAG011,2024-10,Female,35-49,104,2
LAG011,2024-10,F,50+,46,0
LAG011,2024-10,Male,<15,34,0
LAG011,2024-10,Male,15-24,99,0
LAG011,2024-10,M,25-34,96,1
LAG011,2024-10,Male,35-49,71,1
LAG011,2024-10,Male,50+,33,0
LAG011,2024-11,F,<15,33,0
LAG011,2024-11,F,15 - 24,117,2
LAG011,2024-11,Female,25-34,,4
LAG011,2024-11,Female,35-49,77,2
LAG011,2024-11,Female,50+,39,0
LAG011,2024-11,Male,<15,27,0
LAG011,2024-11,Male,15-24,78,1
LAG011,2024-11,Male,25-34,83,3
LAG011,2024-11,Male,35-49,68,2
LAG011,2024-11,Male,50+,24,0
LAG011,2024-12,Female,<15,33,0
LAG011,2024-12,Female,15-24,98,0
LAG011,2024-12,Female,25-34,110,2
LAG011,2024-12,Female,35-49,69,1
LAG011,2024-12,Female,50+,34,0
LAG011,2024-12,Male,<15,26,0
LAG011,2024-12,Male,15-24,75,0
LAG011,2024-12,male,25-34,72,1
LAG011,2024-12,Male,35-49,55,1
LAG011,2024-12,Male,50 and above,21,0
LAG012,2024-01,Female,<15,10,0
LAG012,2024-01,F,15-24,28,1
LAG012,2024-01,Female,25-34,38,3
LAG012,2024-01,Female,35-49,22,1
LAG012,2024-01,Female,50+,9,0
LAG012,2024-01,Male,0-14,8,0
LAG012,2024-01,male,15-24,22,1
LAG012,2024-01,Male,25-34,24,2
LAG012,2024-01,Male,35-49,15,1
LAG012,2024-01,M,50+,8,0
LAG012,2024-02,Female,<15,13,0
LAG012,2024-02,F,15-24,44,1
LAG012,2024-02,Female,25-34,49,2
LAG012,2024-02,Female,35-49,35,1
LAG012,2024-02,Female,50+,14,0
LAG012,2024-02,Male,<15,12,0
LAG012,2024-02,Male,15-24,34,0
LAG012,2024-02,Male,25-34,32,1
LAG012,2024-02,Male,35-49,21,1
LAG012,2024-02,Male,50+,12,0
LAG012,2024-03,Female,<15,15,0
LAG012,2024-03,Female,15 - 24,43,1
LAG012,2024-03,Female,25-34,48,3
LAG012,2024-03,Female,35-49,34,2
LAG012,2024-03,Female,50+,13,0
LAG012,2024-03,Male,<15,10,0
LAG012,2024-03,Male,15-24,30,1
LAG012,2024-03,Male,25-34,33,2
LAG012,2024-03,Male,35-49,26,1
LAG012,2024-03,Male,50+,11,0
LAG012,2024-04,Female,<15,16,0
LAG012,2024-04,Female,15-24,44,1
LAG012,2024-04,F,25-34,50,2
LAG012,2024-04,Female,35-49,31,1
LAG012,2024-04,F,50+,16,0
LAG012,2024-04,Male,<15,9,0
LAG012,2024-04,Male,15-24,35,0
LAG012,2024-04,Male,25-34,37,2
LAG012,2024-04,M,35-49,23,1
LAG012,2024-04,Male,50+,10,0
LAG012,2024-05,Female,<15,13,0
LAG012,2024-05,Female,15-24,36,1
LAG012,2024-05,Female,25-34,41,3
LAG012,2024-05,Female,35-49,32,2
LAG012,2024-05,Female,50+,12,0
LAG012,2024-05,Male,<15,10,0
LAG012,2024-05,male,15-24,31,1
LAG012,2024-05,Male,25-34,26,2
LAG012,2024-05,Male,35-49,19,1
LAG012,2024-05,Male,50+,10,0
LAG012,2024-06,Female,<15,15,0
LAG012,2024-06,Female,15-24,52,0
LAG012,2024-06,Female,25-34,49,1
LAG012,2024-06,Female,35-49,35,-
LAG012,2024-06,Female,50 and above,18,0
LAG012,2024-06,Male,<15,13,0
LAG012,2024-06,Male,15-24,34,0
LAG012,2024-06,male,25-34,37,0
LAG012,2024-06,Male,35-49,25,0
LAG012,2024-06,Male,50+,,0
LAG012,2024-07,Female,<15,24,0
LAG012,2024-07,Female,15-24,60,2
LAG012,2024-07,Female,25-34,66,4
LAG012,2024-07,Female,35-49,48,3
LAG012,2024-07,F,50+,22,0
LAG012,2024-07,Male,<15,17,0
LAG012,2024-07,Male,15-24,45,1
LAG012,2024-07,Male,25-34,48,3
LAG012,2024-07,M,35-49,34,2
LAG012,2024-07,Male,50+,14,0
LAG012,2024-08,Female,<15,18,0
LAG012,2024-08,F,15-24,40,0
LAG012,2024-08,Female,25-34,42,2
LAG012,2024-08,Female,35-49,33,1
LAG012,2024-08,Female,50+,17,0
LAG012,2024-08,Male,<15,11,0
LAG012,2024-08,Male,15-24,34,0
LAG012,2024-08,Male,25-34,28,1
LAG012,2024-08,m,35-49,23,1
LAG012,2024-08,Male,50+,12,0
LAG012,2024-09,Female,<15,17,0
LAG012,2024-09,Female,15-24,58,1
LAG012,2024-09,Female,25-34,59,2
LAG012,2024-09,Female,35-49,35,1
LAG012,2024-09,Female,50+,20,0
LAG012,2024-09,Male,<15,12,0
LAG012,2024-09,Male,15-24,33,0
LAG012,2024-09,Male,25-34,46,2
LAG012,2024-09,Male,35-49,32,1
LAG012,2024-09,Male,50+,13,0
LAG012,2024-10,Female,<15,15,0
LAG012,2024-10,Female,15-24,35,1
LAG012,2024-10,Female,25-34,44,3
LAG012,2024-10,Female,35-49,29,2
LAG012,2024-10,Female,50+,13,0
LAG012,2024-10,Male,<15,11,0
LAG012,2024-10,Male,15-24,30,1
LAG012,2024-10,Male,25-34,25,1
LAG012,2024-10,Male,35-49,21,1
LAG012,2024-10,Male,50+,10,0
LAG012,2024-11,female,<15,15,0
LAG012,2024-11,f,15-24,44,1
LAG012,2024-11,Female,25-34,45,2
LAG012,2024-11,female,35-49,27,1
LAG012,2024-11,Female,50+,14,0
LAG012,2024-11,Male,<15,10,0
LAG012,2024-11,M,15-24,31,0
LAG012,2024-11,Male,25-34,31,1
LAG012,2024-11,male,35-49,23,1
LAG012,2024-11,Male,50+,10,0
LAG012,2024-12,Female,<15,12,0
LAG012,2024-12,Female,15-24,41,1
LAG012,2024-12,Female,25-34,43,2
LAG012,2024-12,Female,35-49,27,1
LAG012,2024-12,Female,50+,14,0
LAG012,2024-12,Male,<15,8,0
LAG012,2024-12,M,15-24,30,0
LAG012,2024-12,Male,25-34,31,1
LAG012,2024-12,M,35-49,20,1
LAG012,2024-12,Male,50+,9,0
LAG013,2024-01,Female,<15,82,1
LAG013,2024-01,Female,15-24,252,5
LAG013,2024-01,Female,25-34,261,10
LAG013,2024-01,F,35-49,201,8
LAG013,2024-01,Female,50+,99,1
LAG013,2024-01,Male,<15,65,1
LAG013,2024-01,Male,15-24,163,3
LAG013,2024-01,Male,25-34,211,8
LAG013,2024-01,Male,35-49,149,5
LAG013,2024-01,male,50+,60,1
LAG013,2024-02,Female,<15,140,4
LAG013,2024-02,Female,15-24,345,12
LAG013,2024-02,Female,25-34,433,30
LAG013,2024-02,Female,35-49,289,20
LAG013,2024-02,Female,50+,131,4
LAG013,2024-02,Male,<15,102,3
LAG013,2024-02,Male,15-24,270,9
LAG013,2024-02,Male,25-34,270,18
LAG013,2024-02,Male,35-49,236,16
LAG013,2024-02,Male,50+,90,3
LAG013,2024-03,Female,<15,127,3
LAG013,2024-03,Female,15-24,422,12
LAG013,2024-03,Female,25-34,464,26
LAG013,2024-03,female,35-49,279,16
LAG013,2024-03,Female,50+,132,3
LAG013,2024-03,Male,<15,103,2
LAG013,2024-03,Male,15-24,290,8
LAG013,2024-03,Male,25-34,296,17
LAG013,2024-03,Male,35-49,229,13
LAG013,2024-03,Male,50+,113,3
LAG013,2024-04,Female,<15,160,5
LAG013,2024-04,Female,15-24,442,13
LAG013,2024-04,Female,25-34,389,24
LAG013,2024-04,Female,35-49,-,19
LAG013,2024-04,Female,50+,161,5
LAG013,2024-04,Male,<15,104,3
LAG013,2024-04,Male,15-24,301,9
LAG013,2024-04,Male,25-34,317,20
LAG013,2024-04,Male,35-49,234,14
LAG013,2024-04,Male,50+,106,3
LAG013,2024-05,Female,<15,131,4
LAG013,2024-05,Female,15-24,405,14
LAG013,2024-05,Female,25-34,500,36
LAG013,2024-05,Female,35-49,376,27
LAG013,2024-05,Female,50+,169,6
LAG013,2024-05,Male,<15,102,3
LAG013,2024-05,Male,15-24,305,11
LAG013,2024-05,Male,25-34,352,25
LAG013,2024-05,Male,35-49,268,19
LAG013,2024-05,Male,50+,116,4
LAG013,2024-06,Female,<15,215,5
LAG013,2024-06,Female,15-24,487,12
LAG013,2024-06,Female,25-34,568,28
LAG013,2024-06,Female,35-49,457,22
LAG013,2024-06,F,50+,195,4
LAG013,2024-06,Male,0-14,139,3
LAG013,2024-06,Male,15-24,405,10
LAG013,2024-06,Male,25-34,440,21
LAG013,2024-06,Male,35-49,280,13
LAG013,2024-06,Male,50+,127,3
LAG013,2024-07,Female,<15,143,4
LAG013,2024-07,female,15-24,386,12
LAG013,2024-07,Female,25-34,352,23
LAG013,2024-07,Female,35-49,318,21
LAG013,2024-07,Female,50+,118,3
LAG013,2024-07,Male,<15,89,2
LAG013,2024-07,Male,15-24,270,8
LAG013,2024-07,Male,25-34,289,19
LAG013,2024-07,Male,35-49,210,13
LAG013,2024-07,Male,50+,96,3
LAG013,2024-08,Female,<15,117,4
LAG013,2024-08,Female,15-24,368,14
LAG013,2024-08,Female,25-34,432,33
LAG013,2024-08,female,35-49,331,25
LAG013,2024-08,Female,50+,117,4
LAG013,2024-08,Male,<15,117,4
LAG013,2024-08,Male,15-24,275,10
LAG013,2024-08,Male,25-34,268,20
LAG013,2024-08,Male,35-49,224,17
LAG013,2024-08,Male,50+,105,4
LAG013,2024-09,Female,<15,132,3
LAG013,2024-09,Female,15 - 24,371,10
LAG013,2024-09,Female,25-34,486,27
LAG013,2024-09,Female,35-49,297,16
LAG013,2024-09,Female,50+,134,3
LAG013,2024-09,Male,<15,114,3
LAG013,2024-09,Male,15-24,256,7
LAG013,2024-09,Male,25-34,337,18
LAG013,2024-09,Male,35-49,202,11
LAG013,2024-09,Male,50 and above,118,3
LAG013,2024-10,Female,<15,107,3
LAG013,2024-10,Female,15-24,328,12
LAG013,2024-10,F,25-34,397,29
LAG013,2024-10,Female,35-49,276,20
LAG013,2024-10,Female,50+,110,4
LAG013,2024-10,Male,<15,104,3
LAG013,2024-10,Male,15-24,230,8
LAG013,2024-10,Male,25-34,265,19
LAG013,2024-10,Male,35-49,195,14
LAG013,2024-10,Male,50+,86,3
LAG013,2024-11,Female,<15,104,3
LAG013,2024-11,Female,15-24,275,9
LAG013,2024-11,Female,25-34,341,22
LAG013,2024-11,Female,35-49,223,14
LAG013,2024-11,F,50+,119,3
LAG013,2024-11,Male,<15,74,2
LAG013,2024-11,Male,15-24,205,6
LAG013,2024-11,male,25-34,226,14
LAG013,2024-11,Male,35-49,191,12
LAG013,2024-11,Male,50+,74,2
LAG013,2024-12,Female,<15,140,4
LAG013,2024-12,Female,15-24,392,12
LAG013,2024-12,F,25-34,463,30
LAG013,2024-12,Female,35-49,320,21
LAG013,2024-12,Female,50+,134,4
LAG013,2024-12,Male,<15,99,3
LAG013,2024-12,Male,15-24,281,9
LAG013,2024-12,Male,25-34,352,23
LAG013,2024-12,Male,35-49,197,13
LAG013,2024-12,Male,50+,118,3
LAG014,2024-01,Female,<15,24,0
LAG014,2024-01,Female,15-24,73,0
LAG014,2024-01,Female,25-34,71,0
LAG014,2024-01,Female,35-49,54,0
LAG014,2024-01,Female,50+,21,0
LAG014,2024-01,Male,<15,19,0
LAG014,2024-01,Male,15-24,52,0
LAG014,2024-01,M,25-34,47,0
LAG014,2024-01,Male,35-49,39,0
LAG014,2024-01,Male,50+,18,0
LAG014,2024-02,F,<15,36,0
LAG014,2024-02,Female,15-24,94,0
LAG014,2024-02,F,25-34,119,1
LAG014,2024-02,Female,35-49,95,1
LAG014,2024-02,Female,50+,38,0
LAG014,2024-02,Male,<15,28,0
LAG014,2024-02,male,15-24,72,0
LAG014,2024-02,Male,25-34,78,1
LAG014,2024-02,Male,35-49,66,0
LAG014,2024-02,Male,50+,32,0
LAG014,2024-03,Female,<15,50,0
LAG014,2024-03,F,15-24,115,1
LAG014,2024-03,Female,25-34,117,2
LAG014,2024-03,Female,35-49,102,1
LAG014,2024-03,Female,50+,39,0
LAG014,2024-03,Male,0-14,30,0
LAG014,2024-03,M,15-24,88,0
LAG014,2024-03,Male,25-34,87,1
LAG014,2024-03,Male,35-49,68,1
LAG014,2024-03,M,50+,32,0
LAG014,2024-04,Female,<15,34,0
LAG014,2024-04,Female,15-24,123,0
LAG014,2024-04,Female,25-34,115,1
LAG014,2024-04,Female,35-49,77,1
LAG014,2024-04,Female,50+,39,0
LAG014,2024-04,Male,<15,29,0
LAG014,2024-04,Male,15-24,85,0
LAG014,2024-04,Male,25-34,86,1
LAG014,2024-04,Male,35-49,55,0
LAG014,2024-04,M,50+,24,0
LAG014,2024-05,Female,<15,47,0
LAG014,2024-05,Female,15-24,127,0
LAG014,2024-05,Female,25-34,178,2
LAG014,2024-05,Female,35-49,98,1
LAG014,2024-05,Female,50 and above,50,0
LAG014,2024-05,Male,<15,33,0
LAG014,2024-05,Male,15-24,108,0
LAG014,2024-05,Male,25-34,106,1
LAG014,2024-05,Male,35-49,81,1
LAG014,2024-05,Male,50+,32,0
LAG014,2024-06,female,<15,54,0
LAG014,2024-06,Female,15-24,162,1
LAG014,2024-06,Female,25-34,131,2
LAG014,2024-06,F,35-49,108,1
LAG014,2024-06,Female,50+,49,0
LAG014,2024-06,Male,<15,39,0
LAG014,2024-06,Male,15-24,95,0
LAG014,2024-06,M,25-34,103,1
LAG014,2024-06,Male,35-49,N/A,1
LAG014,2024-06,Male,50+,38,0
LAG014,2024-07,Female,<15,45,0
LAG014,2024-07,Female,15-24,144,1
LAG014,2024-07,Female,25-34,135,3
LAG014,2024-07,Female,35-49,114,2
LAG014,2024-07,Female,50 and above,57,0
LAG014,2024-07,Male,<15,38,0
LAG014,2024-07,Male,15-24,106,1
LAG014,2024-07,Male,25-34,104,2
LAG014,2024-07,M,35-49,77,1
LAG014,2024-07,Male,50+,32,0
LAG014,2024-08,Female,<15,42,0
LAG014,2024-08,Female,15-24,136,1
LAG014,2024-08,Female,25-34,130,2
LAG014,2024-08,Female,35-49,109,2
LAG014,2024-08,Female,50+,41,0
LAG014,2024-08,Male,<15,33,0
LAG014,2024-08,male,15-24,87,0
LAG014,2024-08,Male,25-34,103,1
LAG014,2024-08,Male,35-49,76,1
LAG014,2024-08,M,50 and above,33,0
LAG014,2024-09,Female,<15,42,0
LAG014,2024-09,Female,15-24,108,0
LAG014,2024-09,Female,25-34,97,1
LAG014,2024-09,Female,35-49,77,0
LAG014,2024-09,Female,50+,32,0
LAG014,2024-09,Male,<15,29,0
LAG014,2024-09,Male,15-24,68,
LAG014,2024-09,M,25-34,83,0
LAG014,2024-09,M,35-49,52,0
LAG014,2024-09,Male,50+,26,0
LAG014,2024-10,Female,<15,44,0
LAG014,2024-10,Female,15-24,138,1
LAG014,2024-10,female,25-34,136,3
LAG014,2024-10,Female,35-49,97,2
LAG014,2024-10,Female,50+,45,0
LAG014,2024-10,Male,<15,32,0
LAG014,2024-10,Male,15-24,91,1
LAG014,2024-10,Male,25-34,103,2
LAG014,2024-10,Male,35-49,70,1
LAG014,2024-10,Male,50 and above,36,0
LAG014,2024-11,F,<15,35,0
LAG014,2024-11,Female,15-24,93,1
LAG014,2024-11,Female,25-34,117,3
LAG014,2024-11,female,35-49,91,2
LAG014,2024-11,female,50 and above,40,0
LAG014,2024-11,Male,<15,24,0
LAG014,2024-11,male,15-24,76,0
LAG014,2024-11,Male,25-34,87,N/A
LAG014,2024-11,Male,35-49,55,1
LAG014,2024-11,Male,50+,30,0
LAG014,2024-12,Female,<15,35,0
LAG014,2024-12,Female,15-24,113,1
LAG014,2024-12,Female,25-34,104,1
LAG014,2024-12,Female,35-49,76,1
LAG014,2024-12,Female,50+,-,0
LAG014,2024-12,Male,<15,25,0
LAG014,2024-12,Male,15-24,80,0
LAG014,2024-12,Male,25-34,75,1
LAG014,2024-12,Male,35-49,52,0
LAG014,2024-12,Male,50+,29,0
LAG015,2024-01,Female,<15,13,0
LAG015,2024-01,F,15-24,30,1
LAG015,2024-01,Female,25-34,40,4
LAG015,2024-01,Female,35-49,27,2
LAG015,2024-01,Female,50+,11,0
LAG015,2024-01,Male,<15,8,0
LAG015,2024-01,Male,15-24,22,1
LAG015,2024-01,Male,25-34,28,2
LAG015,2024-01,Male,35-49,21,2
LAG015,2024-01,Male,50+,7,0
LAG015,2024-02,Female,<15,11,0
LAG015,2024-02,Female,15-24,32,0
LAG015,2024-02,Female,25-34,34,2
LAG015,2024-02,Female,35-49,24,1
LAG015,2024-02,Female,50+,9,0
LAG015,2024-02,Male,<15,8,0
LAG015,2024-02,Male,15-24,24,0
LAG015,2024-02,M,25-34,21,1
LAG015,2024-02,Male,35-49,19,N/A
LAG015,2024-02,male,50+,8,0
LAG015,2024-03,F,<15,19,0
LAG015,2024-03,Female,15 - 24,50,1
LAG015,2024-03,Female,25-34,51,2
LAG015,2024-03,Female,35-49,40,2
LAG015,2024-03,F,50+,19,0
LAG015,2024-03,Male,<15,12,0
LAG015,2024-03,Male,15-24,36,1
LAG015,2024-03,Male,25-34,40,2
LAG015,2024-03,Male,35-49,28,1
LAG015,2024-03,Male,50+,13,0
LAG015,2024-04,Female,<15,15,0
LAG015,2024-04,Female,15-24,47,1
LAG015,2024-04,F,25-34,53,3
LAG015,2024-04,Female,35-49,34,2
LAG015,2024-04,Female,50+,16,0
LAG015,2024-04,Male,0-14,13,0
LAG015,2024-04,Male,15-24,32,0
LAG015,2024-04,Male,25-34,35,2
LAG015,2024-04,Male,35-49,26,1
LAG015,2024-04,M,50+,12,0
LAG015,2024-05,female,<15,21,0
LAG015,2024-05,Female,15-24,51,1
LAG015,2024-05,Female,25-34,57,2
LAG015,2024-05,F,35-49,42,2
LAG015,2024-05,Female,50+,22,0
LAG015,2024-05,Male,<15,16,0
LAG015,2024-05,Male,15-24,N/A,0
LAG015,2024-05,Male,25-34,38,1
LAG015,2024-05,Male,35-49,33,1
LAG015,2024-05,Male,50+,13,0
LAG015,2024-06,Female,<15,18,0
LAG015,2024-06,female,15-24,51,1
LAG015,2024-06,f,25-34,57,3
LAG015,2024-06,Female,35-49,38,2
LAG015,2024-06,Female,50+,22,0
LAG015,2024-06,Male,<15,14,0
LAG015,2024-06,Male,15 - 24,36,1
LAG015,2024-06,M,25-34,37,2
LAG015,2024-06,Male,35-49,32,1
LAG015,2024-06,Male,50+,16,0
LAG015,2024-07,Female,<15,14,0
LAG015,2024-07,Female,15-24,44,1
LAG015,2024-07,F,25-34,50,2
LAG015,2024-07,Female,35-49,30,1
LAG015,2024-07,Female,50+,15,0
LAG015,2024-07,Male,0-14,10,0
LAG015,2024-07,Male,15-24,30,0
LAG015,2024-07,Male,25-34,36,2
LAG015,2024-07,Male,35-49,21,1
LAG015,2024-07,Male,50+,12,0
LAG015,2024-08,Female,<15,16,0
LAG015,2024-08,Female,15-24,46,0
LAG015,2024-08,Female,25-34,53,1
LAG015,2024-08,Female,35-49,37,1
LAG015,2024-08,Female,50+,14,0
LAG015,2024-08,Male,<15,13,0
LAG015,2024-08,Male,15-24,35,0
LAG015,2024-08,Male,25-34,33,0
LAG015,2024-08,Male,35-49,26,0
LAG015,2024-08,Male,50+,12,0
LAG015,2024-09,Female,<15,8,0
LAG015,2024-09,Female,15-24,29,0
LAG015,2024-09,Female,25-34,32,1
LAG015,2024-09,Female,35-49,23,0
LAG015,2024-09,Female,50+,8,0
LAG015,2024-09,Male,<15,6,0
LAG015,2024-09,Male,15-24,21,0
LAG015,2024-09,Male,25-34,23,0
LAG015,2024-09,Male,35-49,17,0
LAG015,2024-09,Male,50+,6,0
LAG015,2024-10,Female,<15,11,0
LAG015,2024-10,Female,15-24,36,1
LAG015,2024-10,Female,25-34,35,3
LAG015,2024-10,F,35-49,28,2
LAG015,2024-10,Female,50 and above,12,0
LAG015,2024-10,Male,<15,9,0
LAG015,2024-10,Male,15-24,22,0
LAG015,2024-10,Male,25-34,29,2
LAG015,2024-10,Male,35-49,19,1
LAG015,2024-10,Male,50+,10,0
LAG015,2024-11,F,<15,13,0
LAG015,2024-11,Female,15 - 24,43,1
LAG015,2024-11,Female,25-34,51,2
LAG015,2024-11,F,35-49,32,1
LAG015,2024-11,Female,50+,14,0
LAG015,2024-11,Male,<15,13,0
LAG015,2024-11,Male,15-24,28,0
LAG015,2024-11,Male,25-34,31,1
LAG015,2024-11,male,35-49,28,1
LAG015,2024-11,Male,50+,10,0
LAG015,2024-12,Female,<15,17,0
LAG015,2024-12,Female,15-24,52,1
LAG015,2024-12,Female,25-34,51,2
LAG015,2024-12,Female,35-49,39,1
LAG015,2024-12,female,50+,20,0
LAG015,2024-12,Male,<15,12,0
LAG015,2024-12,M,15 - 24,39,0
LAG015,2024-12,M,25-34,41,1
LAG015,2024-12,M,35-49,26,1
LAG015,2024-12,Male,50+,11,0
FCT001,2024-01,Female,<15,50,0
FCT001,2024-01,Female,15-24,139,1
FCT001,2024-01,female,25-34,142,2
FCT001,2024-01,F,35-49,84,1
FCT001,2024-01,Female,50+,41,0
FCT001,2024-01,Male,<15,33,0
FCT001,2024-01,Male,15-24,95,0
FCT001,2024-01,Male,25-34,87,1
FCT001,2024-01,male,35-49,79,1
FCT001,2024-01,Male,50+,35,0
FCT001,2024-02,Female,0-14,66,0
FCT001,2024-02,Female,15-24,186,2
FCT001,2024-02,Female,25-34,198,4
FCT001,2024-02,Female,35-49,113,2
FCT001,2024-02,Female,50+,51,0
FCT001,2024-02,Male,<15,44,0
FCT001,2024-02,Male,15-24,140,1
FCT001,2024-02,Male,25-34,122,2
FCT001,2024-02,Male,35-49,91,2
FCT001,2024-02,Male,50+,46,0
FCT001,2024-03,Female,<15,65,0
FCT001,2024-03,Female,15-24,192,1
FCT001,2024-03,F,25-34,199,3
FCT001,2024-03,Female,35-49,143,2
FCT001,2024-03,Female,50+,78,0
FCT001,2024-03,Male,<15,51,0
FCT001,2024-03,Male,15-24,126,0
FCT001,2024-03,Male,25-34,150,2
FCT001,2024-03,Male,35-49,117,1
FCT001,2024-03,Male,50+,45,0
FCT001,2024-04,Female,<15,57,0
FCT001,2024-04,F,15-24,178,0
FCT001,2024-04,Female,25-34,182,1
FCT001,2024-04,Female,35-49,112,1
FCT001,2024-04,Female,50+,55,0
FCT001,2024-04,M,<15,43,0
FCT001,2024-04,Male,15-24,123,0
FCT001,2024-04,Male,25-34,131,1
FCT001,2024-04,Male,35-49,84,0
FCT001,2024-04,Male,50+,41,0
FCT001,2024-05,Female,<15,58,0
FCT001,2024-05,Female,15-24,199,1
FCT001,2024-05,Female,25-34,209,3
FCT001,2024-05,female,35-49,138,2
FCT001,2024-05,Female,50+,64,0
FCT001,2024-05,Male,<15,51,0
FCT001,2024-05,Male,15-24,148,1
FCT001,2024-05,Male,25-34,141,2
FCT001,2024-05,Male,35-49,98,1
FCT001,2024-05,Male,50+,45,0
FCT001,2024-06,Female,<15,49,0
FCT001,2024-06,Female,15-24,152,N/A
FCT001,2024-06,Female,25-34,147,1
FCT001,2024-06,Female,35-49,120,1
FCT001,2024-06,Female,50+,45,0
FCT001,2024-06,Male,<15,34,0
FCT001,2024-06,Male,15-24,109,0
FCT001,2024-06,Male,25-34,112,1
FCT001,2024-06,Male,35-49,83,0
FCT001,2024-06,Male,50+,32,0
FCT001,2024-07,Female,<15,75,0
FCT001,2024-07,Female,15-24,239,1
FCT001,2024-07,Female,25-34,218,2
FCT001,2024-07,F,35-49,163,1
FCT001,2024-07,Female,50+,70,0
FCT001,2024-07,Male,<15,53,0
FCT001,2024-07,Male,15-24,149,0
FCT001,2024-07,Male,25-34,159,1
FCT001,2024-07,Male,35-49,137,1
FCT001,2024-07,male,50+,55,0
FCT001,2024-08,Female,<15,60,0
FCT001,2024-08,Female,15-24,182,0
FCT001,2024-08,Female,25-34,159,0
FCT001,2024-08,Female,35-49,142,0
FCT001,2024-08,F,50+,56,
FCT001,2024-08,Male,<15,41,0
FCT001,2024-08,Male,15-24,117,0
FCT001,2024-08,Male,25-34,139,0
FCT001,2024-08,Male,35-49,94,0
FCT001,2024-08,Male,50+,42,0
FCT001,2024-09,Female,<15,55,0
FCT001,2024-09,Female,15-24,183,2
FCT001,2024-09,Female,25-34,184,4
FCT001,2024-09,Female,35-49,158,3
FCT001,2024-09,Female,50+,68,0
FCT001,2024-09,Male,<15,42,0
FCT001,2024-09,Male,15-24,130,1
FCT001,2024-09,Male,25-34,139,3
FCT001,2024-09,M,35-49,117,2
FCT001,2024-09,Male,50+,43,0
FCT001,2024-10,Female,<15,60,0
FCT001,2024-10,Female,15-24,153,0
FCT001,2024-10,Female,25-34,182,1
FCT001,2024-10,Female,35-49,143,1
FCT001,2024-10,F,50+,61,0
FCT001,2024-10,male,<15,48,0
FCT001,2024-10,Male,15-24,111,0
FCT001,2024-10,Male,25-34,123,1
FCT001,2024-10,male,35-49,108,1
FCT001,2024-10,Male,50+,44,0
FCT001,2024-11,Female,<15,53,0
FCT001,2024-11,Female,15-24,147,1
FCT001,2024-11,F,25-34,165,2
FCT001,2024-11,Female,35-49,123,1
FCT001,2024-11,Female,50+,53,0
FCT001,2024-11,Male,<15,34,0
FCT001,2024-11,Male,15-24,99,0
FCT001,2024-11,Male,25-34,126,1
FCT001,2024-11,Male,35-49,92,1
FCT001,2024-11,Male,50+,39,0
FCT001,2024-12,F,<15,37,0
FCT001,2024-12,Female,15-24,112,0
FCT001,2024-12,F,25-34,118,1
FCT001,2024-12,F,35-49,83,1
FCT001,2024-12,Female,50+,37,0
FCT001,2024-12,Male,<15,28,0
FCT001,2024-12,Male,15-24,78,0
FCT001,2024-12,Male,25-34,90,1
FCT001,2024-12,Male,35-49,57,0
FCT001,2024-12,Male,50+,28,0
FCT002,2024-01,Female,<15,5,0
FCT002,2024-01,Female,15-24,18,0
FCT002,2024-01,Female,25-34,15,0
FCT002,2024-01,Female,35-49,12,0
FCT002,2024-01,Female,50+,6,0
FCT002,2024-01,Male,<15,3,0
FCT002,2024-01,Male,15-24,12,0
FCT002,2024-01,Male,25-34,12,0
FCT002,2024-01,Male,35-49,10,0
FCT002,2024-01,Male,50+,4,0
FCT002,2024-02,Female,0-14,6,0
FCT002,2024-02,Female,15-24,18,0
FCT002,2024-02,F,25-34,20,0
FCT002,2024-02,Female,35-49,15,0
FCT002,2024-02,Female,50+,7,0
FCT002,2024-02,Male,<15,4,0
FCT002,2024-02,Male,15-24,14,0
FCT002,2024-02,Male,25-34,13,0
FCT002,2024-02,Male,35-49,12,0
FCT002,2024-02,male,50+,4,0
FCT002,2024-03,Female,<15,4,0
FCT002,2024-03,Female,15-24,17,0
FCT002,2024-03,Female,25-34,18,0
FCT002,2024-03,F,35-49,14,0
FCT002,2024-03,Female,50+,5,0
FCT002,2024-03,M,<15,4,0
FCT002,2024-03,Male,15-24,11,0
FCT002,2024-03,M,25-34,13,0
FCT002,2024-03,Male,35-49,10,0
FCT002,2024-03,Male,50+,4,0
FCT002,2024-04,Female,0-14,8,0
FCT002,2024-04,Female,15-24,22,1
FCT002,2024-04,Female,25-34,23,2
FCT002,2024-04,Female,35-49,18,1
FCT002,2024-04,Female,50+,8,0
FCT002,2024-04,M,<15,6,0
FCT002,2024-04,Male,15-24,17,0
FCT002,2024-04,Male,25-34,16,1
FCT002,2024-04,Male,35-49,12,1
FCT002,2024-04,Male,50+,6,0
FCT002,2024-05,Female,0-14,11,0
FCT002,2024-05,Female,15-24,25,0
FCT002,2024-05,F,25-34,25,0
FCT002,2024-05,Female,35-49,22,0
FCT002,2024-05,F,50+,11,0
FCT002,2024-05,Male,<15,6,0
