facility_id,facility_name,state,lga,report_month,hts_tst,hts_tst_pos,tx_new,tx_curr,tx_ml,pmtct_stat,pmtct_stat_pos,pmtct_art,tb_screen,tb_pos,vl_eligible,vl_result_received,vl_suppressed,date_submitted,reported_by
CRS007,Model Primary Health Centre Ikom II,Cross River,Ikom,31/03/2024,159,5,3,309,3,39,1,0,245,8,213,177,162,2024-04-29,Data Clerk
FCT007,Specialist Hospital Bwari II,FCT,Bwari,2023-04-30,2379,67,59,4358,15,735,13,12,3798,82,3230,2721,2444,2023-05-15,M&E Officer
RIV009,Mission Hospital Khana II,Rivers,Khana,2024-07-31,605,5,4,765,14,134,2,1,453,8,544,358,303,2024-08-11,M&E Officer
RIV015,Specialist Hospital Khana II,Rivers,Khana,2024-05-31,604,29,25,2242,42,124,6,5,1369,19,1638,1449,1299,2024-06-21,Data Clerk
RIV005,Mission Hospital Degema,Rivers,Degema,31/12/2024,160,8,6,1248,22,33,0,0,806,22,896,746,614,2025-01-13,Data Clerk
FCT009,Model Primary Health Centre Kuje II,FCT,Kuje,2024-01-31,139,5,4,474,2,41,2,1,374,6,427,273,263,2024-02-13,M&E Officer
lag002,Specialist Hospital Lagos Island,Lagos,Lagos Island,2022-09-30,2060,117,109,5817,55,469,14,12,5516,89,5174,4478,3789,2022-10-16,M&E Officer
LAG002,Specialist Hospital Lagos Island,Lagos,Lagos Island,2022-05-31,2287,141,107,5631,16,366,7,5,4157,91,4851,4359,4060,2022-06-15,Data Clerk
KAD002,Teaching Hospital Kaduna South,Kaduna,Kaduna South,2024-08-31,2006,23,20,3583,65,384,2,1,2738,55,2883,1788,1631,2024-09-15,M&E Officer
CRS012,Model Primary Health Centre Ikom II,Cross River,Ikom,2022-09-30,420,4,3,820,6,101,1,0,769,15,748,617,535,2022-10-16,Facility Focal Person
RIV001,Model Primary Health Centre Port Harcourt,Rivers,Port Harcourt,31/10/2024,151,0,0,789,15,22,0,0,501,8,600,521,429,2024-11-20,M&E Officer
FCT013,Cottage Hospital Gwagwalada II,FCT,Gwagwalada,2022-05-31,1033,7,6,1414,5,189,2,1,1255,13,1303,1222,1111,2022-06-16,M&E Officer
NAS002,Cottage Hospital Karu,Nasarawa,Karu,30/06/2023,601,6,5,304,4,135,0,0,287,2,212,132,112,2023-07-13,Facility Focal Person
TMP001,Mission Hospital Karu II,Nasarawa,Karu,2024-07-31,918,19,17,1376,23,278,4,3,776,14,1104,827,684,2024-08-15,Facility Focal Person
KAD015,General Hospital Chikun II,Kaduna,Chikun,2024-12-31,226,5,3,1510,14,58,1,0,957,18,1100,980,866,2025-01-11,M&E Officer
BEN009,  Primary Health Centre Otukpo II ,Benue,Otukpo,2023-10-31,220,1,0,450,1,37,0,0,286,5,401,308,291,2023-11-11,Facility Focal Person
KAD009,Model Primary Health Centre Sabon Gari II,Kaduna,Sabon Gari,2023-01-31,526,29,24,770,10,133,6,4,480,8,576,523,486,2023-02-15,Facility Focal Person
BEN009,Primary Health Centre Otukpo II,Benue,Otukpo,2024-12-31,295,3,2,424,4,73,1,0,271,4,369,220,192,2025-01-11,M&E Officer
BEN004,General Hospital Okpokwu,Benue,Okpokwu,2022-08-31,1171,5,3,371,1,175,0,0,252,2,  ,280,252,2022-08-14,Data Clerk
BEN010,Model Primary Health Centre Okpokwu II,Benue,Okpokwu,2022-09-30,239,2,1,808,15,53,1,0,,13,559,434,403,2022-10-13,Data Clerk
KAD009,Model Primary Health Centre Sabon Gari II,Kaduna,Sabon Gari,2022-07-31,504,22,18,717,6,64,3,2,639,15,502,379,336,2022-08-11,Data Clerk
LAG006,Specialist Hospital Alimosho,Lagos,Alimosho,2022-03-31,778,13,12,5576,109,138,4,3,3467,69,3850,2122,1766,2022-04-15,M&E Officer
BEN012,Cottage Hospital Vandeikya II,Benue,Vandeikya,2022-04-30,577,3,2,480,7,144,1,0,363,4,400,281,234,2022-05-16,Data Clerk
FCT010,Model Primary Health Centre Abaji II,FCT,Abaji,2024-12-31,514,12,8,530,4,74,3,2,497,5,368,303,265,2025-01-15,Data Clerk
AKS001,Comprehensive Health Centre Uyo,Akwa Ibom,Uyo,31/12/2024,517,5,4,329,5,111,2,1,277,4,277,178,173,2025-01-18,Data Clerk
KAD003,Mission Hospital Zaria,Kaduna,Zaria,Sep-2022,1398,47,44,"2,593",26,340,11,8,1664,30,2318,2177,1824,2022-10-11,M&E Officer
FCT010,Model Primary Health Centre Abaji II,fct,Abaji,2022-05-31,524,22,18,285,1,78,1,0,228,3,201,144,131,2022-06-11,Facility Focal Person
FCT002,General Hospital Bwari,FCT,Bwari,2023-03-31,119,6,4,598,10,26,1,0,  ,11,474,346,287,2023-04-21,Data Clerk
NAS013,General Hospital Keffi II,Nasarawa,Keffi,2024-05-31,655,34,28,1660,19,-,5,4,1200,15,1399,1027,950,2024-06-15,Facility Focal Person
BEN006,Primary Health Centre Vandeikya,Benue,Vandeikya,2024-07-31,294,14,11,363,3,90,4,3,247,8,331,272,247,2024-08-13,M&E Officer
AKS010,  General Hospital Eket II ,Akwa Ibom,Eket,2024-02-29,667,11,10,"1,607",4,188,5,4,1139,19,1406,851,780,2024-03-29,Data Clerk
NAS015,Specialist Hospital Nasarawa II,Nasarawa,Nasarawa,2023-01-31,825,53,44,3202,13,248,7,6,2564,50,2903,1732,1667,2023-02-15,Data Clerk
FCT014,General Hospital Kuje II,F.C.T.,Kuje,2023-09-30,990,41,32,2507,42,234,4,3,1687,37,1812,1604,1443,2023-10-16,Facility Focal Person
LAG002,Specialist Hospital Lagos Island,Lagos,Lagos Island,Jun-2024,2842,140,105,6060,95,351,7,6,3647,70,4245,3051,2984,2024-07-15,Data Clerk
BEN011,MODEL PRIMARY HEALTH CENTRE KATSINA-ALA II,Benue,Katsina-Ala,2022-08-31,175,7,6,316,2,33,1,0,180,1,282,168,149,2022-09-13,Data Clerk
FCT011,  Cottage Hospital AMAC II ,FCT,AMAC,2024-01-31,364,4,3,2068,41,105,1,0,1793,32,1891,1699,1588,2024-02-21,Facility Focal Person
LAG002,Specialist Hospital Lagos Island,Lagos,Lagos Island,2023-08-31,1985,60,43,5782,81,588,10,8,4777,96,5168,4500,4153,2023-09-18,M&E Officer
BEN003,General Hospital Otukpo,Benue,Otukpo,Apr-2024,716,26,22,2376,20,  ,2,1,1737,35,1985,1688,1469,2024-05-18,M&E Officer
CRS002,Comprehensive Health Centre Ikom,Cross River,Ikom,2023-11-30,149,4,3,246,4,33,0,0,214,5,186,117,103,2023-12-13,Facility Focal Person
CRS015,Model Primary Health Centre Akamkpa II,cross river,Akamkpa,30/11/2023,68,1,0,507,7,8,0,0,387,6,386,267,224,2023-12-13,M&E Officer
CRS015,Model Primary Health Centre Akamkpa II,Cross-River,Akamkpa,2024-05-31,107,2,1,494,1,nil,0,0,322,7,376,218,208,2024-06-18,Facility Focal Person
LAG009,Mission Hospital Badagry II,Lagos,Badagry,2023-01-31,376,13,9,2614,33,69,1,0,1938,37,2197,1455,1331,2023-02-18,Facility Focal Person
BEN008,Teaching Hospital Gboko II,Benue,Gboko,2024-06-30,3259,87,67,6203,122,535,7,6,5858,97,5355,4435,4099,2024-07-13,Facility Focal Person
lag006,Specialist Hospital Alimosho,Lagos,Alimosho,2024-06-30,nil,23,16,4547,16,241,4,3,4258,77,3617,2366,2127,2024-07-13,Data Clerk
TMP001,Primary Health Centre Port Harcourt II,Rivers,Port Harcourt,31/07/2024,524,5,4,603,8,79,0,0,481,7,531,294,282,2024-08-29,Data Clerk
AKS014,Primary Health Centre Ikono II,AKWA IBOM,Ikono,2022-02-28,217,9,8,602,10,32,0,0,351,7,551,357,316,2022-03-29,Data Clerk
AKS004,Comprehensive Health Centre Etinan,Akwa Ibom,Etinan,Sep-2024,297,5,4,928,13,59,2,1,861,10,735,583,537,2024-10-13,Facility Focal Person
riv007,Primary Health Centre Port Harcourt II,RIVERS,Port Harcourt,Sep-2024,552,4,3,592,10,87,0,0,420,7,505,330,283,2024-10-11,M&E Officer
AKS009,Primary Health Centre Ikot Ekpene II,Akwa Ibom,Ikot Ekpene,2024-12-31,95,,6,239,2,16,0,0,220,2,212,178,149,2025-01-13,Data Clerk
KAD015,General Hospital Chikun II,Kaduna,Chikun,2023-04-30,380,11,9,1719,18,52,1,0,1113,18,1450,1034,881,2023-05-16,M&E Officer
RIV005,Mission Hospital Degema,Rivers,Degema,2024-07-31,189,5,3,1283,17,23,0,0,800,24,1083,802,782,2024-08-11,M&E Officer
NAS003,Cottage Hospital Keffi,Nasarawa,Keffi,2022-01-31,247,4,3,1920,36,52,1,0,1670 ,24,1363,1019,921,2022-02-11,Data Clerk
NAS014,Teaching Hospital Akwanga II,Nasarawa,Akwanga,2023-01-31,1043,32,28,4775,78,185,4,3,2933,51,4256,2689,2542,2023-02-16,M&E Officer
crs014,Comprehensive Health Centre Obudu II,Cross River,Obudu,2023-12-31,247,3,2,164,2,30,0,0,153,3,125,109,100,2024-01-21,M&E Officer
NAS007,General Hospital Karu II,Nasarawa,Karu,2024-11-30,770,778,3,1957,32,123,2,1,1195,15,1565,1133,968,2024-12-29,M&E Officer
FCT006,  Mission Hospital AMAC II ,fct,AMAC,31/08/2023,693,17,13,2206,9,220,3,2,1823,28,1567,922,816,2023-09-11,Data Clerk
AKS012,COTTAGE HOSPITAL ORON II,Akwa Ibom,Oron,2022-11-30,1054,59,53,695,7,262,5,4,466,6,500,330,288,2022-12-21,M&E Officer
FCT014,General Hospital Kuje II,FCT,Kuje,2022-11-30,1084,37,30,2508,19,175,7,6,2076,36,1916,1285,1221,2022-12-11,Facility Focal Person
RIV013,MISSION HOSPITAL PORT HARCOURT II,Rivers,Port Harcourt,2024-09-30,741,16,13,2114,24,147,4,3,1613,25,1925,1586,1311,2024-10-21,Data Clerk
RIV010,  Teaching Hospital Ahoada East II ,Rivers,Ahoada East,2024-03-31,735,9,8,2969,41,92,0,0,2029,42,2262,1618,1505,2024-04-18,Data Clerk
NAS015,Specialist Hospital Nasarawa II,Nasarawa,Nasarawa,2024-03-31,1060,38,31,3253,8,247,7,6,2399,44,2327,1507,1304,2024-04-11,Facility Focal Person
kad011,Primary Health Centre Kaduna North II,Kaduna,Kaduna North,2024-01-31,277,13,10,575,8,47,0,0,417,3,511,407,nil,2024-02-29,M&E Officer
CRS010,COMPREHENSIVE HEALTH CENTRE AKAMKPA II,cross river,Akamkpa,Aug-2024,107,0,0,336,4,26,0,0,211,1,306,265,253,2024-09-21,M&E Officer
CRS009,Comprehensive Health Centre Obudu II,Cross River,Obudu,2024-06-30,720,23,17,938,4,112,2,1,516,8,-,598,500,2024-08-15,Facility Focal Person
AKS009,  Primary Health Centre Ikot Ekpene II ,Akwa Ibom,Ikot Ekpene,2023-04-30,76,1,0,225,2,9,0,0,187,5,166,130,110,2023-05-13,M&E Officer
BEN005,Model Primary Health Centre Katsina-Ala,Benue,Katsina-Ala,2024-09-30,589,13,9,584,7,136,2,1,425,6,,295,260,2024-10-21,M&E Officer
NAS999,Comprehensive Health Centre Obudu II,Cross River,Obudu,2024-03-31,415,444,4,175,2,127,1,0,  ,3,160,106,95,2024-04-16,Facility Focal Person
RIV004,Model Primary Health Centre Ahoada East,Rivers,Ahoada East,2023-05-31,517,13,10,852,7,116,6,4,775,18,786,495,461,2023-06-11,Data Clerk
BEN003,General Hospital Otukpo,Benue,Otukpo,2024-02-29,631,24,21,2411,12,153,5,4,2160,38,2072,1518,1365,2024-03-13,Facility Focal Person
LAG010,Primary Health Centre Surulere II,Lagos,Surulere,2022-08-31,447,17,15,932,6,106,2,1,706,13,768,680,597,2022-09-13,Facility Focal Person
CRS010,Comprehensive Health Centre Akamkpa II,Cross River,Akamkpa,2024-11-30,69,2,1,332,3,13,0,0,268,6,292,250,219,2024-12-11,M&E Officer
LAG015,Model Primary Health Centre Badagry II,Lagos,Badagry,2023-01-31,193,7,6,1095,17,27,1,0,647,12,813,662,546,2023-02-11,Data Clerk
CRS008,Cottage Hospital Ogoja II,Cross River,Ogoja,2023-10-31,487,nil,9,2167,8,57,3,2,1908,33,1706,1341,1114,2023-11-21,M&E Officer
riv012,PRIMARY HEALTH CENTRE ELEME II,Rivers,Eleme,29/02/2024,504,19,16,1005,6,159,1,0,726,17,743,550,531,2024-03-13,Facility Focal Person
LAG011,COTTAGE HOSPITAL AGEGE II,Lagos,Agege,2024-10-31,799,11,10,1551,28,121,1,0,1376,34,1074,790,689,2024-11-15,M&E Officer
XXX999,MODEL PRIMARY HEALTH CENTRE BADAGRY II,Lagos,Badagry,2024-06-30,326,14,13,1089,2,43,0,0,642,11,762,538,444,2024-07-13,M&E Officer
FCT013,COTTAGE HOSPITAL GWAGWALADA II,FCT,Gwagwalada,2023-03-31,1262,11,8,1347,26,127,0,0,1022,24,1020,686,563,2023-04-13,Facility Focal Person
KAD010,Cottage Hospital Chikun II,Kaduna,Chikun,2023-05-31,211,NULL,12,958,5,52,1,0,567,12,796,576,562,2023-06-18,Facility Focal Person
AKS009,PRIMARY HEALTH CENTRE IKOT EKPENE II,Akwa Ibom,Ikot Ekpene,2023-05-31,90,3,2,224,3,24,0,0,195,0,205,171,159,2023-06-16,M&E Officer
NAS007,General Hospital Karu II,Nasarawa,Karu,2023-01-31,654,9,7,2377,24,189,0,0,1359,26,1669,1228,1137,2023-02-13,Facility Focal Person
BEN012,Cottage Hospital Vandeikya II,Benue,Vandeikya,2024-01-31,554,12,11,458,8,154,2,1,383,6,404,228,201,2024-02-13,M&E Officer
NAS999,MODEL PRIMARY HEALTH CENTRE DEGEMA II,Rivers,Degema,May-2023,319,16,15,879,16,56,7,5,613,12,642,605,539,2023-06-13,Facility Focal Person
crs003,  Specialist Hospital Ogoja ,Cross River,Ogoja,2022-08-31,1431,44,33,5514,51,339,6,5,3219,64,3930,2351,2034,2022-09-16,M&E Officer
NAS014,Teaching Hospital Akwanga II,Nasarawa,Akwanga,2022-03-31,2033,55,42,4656,15,647,5,4,3475,61,4092,3174,3035,2022-04-16,Data Clerk
LAG001,PRIMARY HEALTH CENTRE IKORODU,Lagos,Ikorodu,2022-09-30,385,8,6,230,1,92,0,0,183,3,177,97,85,2022-10-21,Facility Focal Person
KAD009,Model Primary Health Centre Sabon Gari II,Kaduna,Sabon Gari,2023-03-31,555,30,21,788,14,116,4,3,459,9,611,369,325,2023-04-13,M&E Officer
RIV008,Teaching Hospital Obio/Akpor II,Rivers,Obio/Akpor,Jun-2024,2126,76,66,4141,31,307,8,6,3817,69,3354,2073,2022,2024-07-15,Facility Focal Person
TMP001,Mission Hospital Bwari II,FCT,Bwari,2024-10-31,812,27,26,2898,49,88,5,4,2520,28,2541,1673,1524,2024-11-13,M&E Officer
BEN008,Teaching Hospital Gboko II,Benue,Gboko,2024-03-31,2754,74,66,6277,40,758,9,8,3754,71,4974,3172,2818,2024-04-16,Facility Focal Person
NAS003,Cottage Hospital Keffi,Nasarawa,Keffi,30/11/2022,277,2,1,1755,25,,1,0,984,11,1602,1170,1140,2022-12-13,Data Clerk
NAS004,Cottage Hospital Akwanga,Nasarawa,Akwanga,2024-09-30,382,21,19,602,9,107,2,1,NULL,11,480,392,332,2024-10-11,M&E Officer
RIV013,MISSION HOSPITAL PORT HARCOURT II,Rivers,Port Harcourt,2024-05-31,894,35,34,2120,35,92,3,2,1732 ,40,1840,1153,1085,2024-06-29,Facility Focal Person
AKS001,Comprehensive Health Centre Uyo,akwa ibom,Uyo,2023-07-31,746,7,6,323,4,132,0,0,226,2,288,267,237,2023-08-13,Data Clerk
LAG001,Primary Health Centre Ikorodu,Lagos,Ikorodu,2023-10-31,513,18,14,319,5,163,2,1,284,7,219,126,121,2023-11-11,Data Clerk
LAG002,Specialist Hospital Lagos Island,Lagos,Lagos Island,30/04/2023,2306,104,81,5846,32,736,31,24,3912,70,5412,4596,4433,2023-05-29,Facility Focal Person
AKS014,Primary Health Centre Ikono II,Akwa Ibom,Ikono,2024-02-29,272,11,10,621,4,49,0,0,518,13,528,444,408,2024-03-18,M&E Officer
NAS004,Cottage Hospital Akwanga,Nasarawa,Akwanga,2023-07-31,305,12,8,487,6,71,2,1,427,12,417,300,248,2023-08-16,Facility Focal Person
KAD007,Model Primary Health Centre Kaduna South II,Kaduna,Kaduna South,2022-05-31,277,5,3,1114,11,28,0,0,690,12,976,  ,755,2022-06-15,M&E Officer
RIV005,Mission Hospital Degema,Rivers,Degema,2022-04-30,180,10,N/A,1513,10,41,1,0,1386,31,1339,1193,995,2022-05-13,Facility Focal Person
KAD007,Model Primary Health Centre Kaduna South II,Kaduna,Kaduna South,31/07/2022,238,11,-27,1116,3,25,1,0,857,13,975,822,750,2022-08-16,M&E Officer
BEN015,Primary Health Centre Otukpo II,Benue,Otukpo,2024-05-31,199,17,12,750,8,26,1,0,512,7,575,410,376,2024-06-15,Facility Focal Person
KAD014,General Hospital Sabon Gari II,Kaduna,Sabon Gari,31/03/2024,218,9,7,2264,37,35,0,0,1647,33,1932,1227,1171,2024-04-11,Facility Focal Person
FCT015,Comprehensive Health Centre Abaji II,Federal Capital Territory,Abaji,2022-05-31,94,1,0,864,15,25,0,0,811,10,677,399,387,2022-06-16,Facility Focal Person
RIV014,Cottage Hospital Obio/Akpor II,Rivers,Obio/Akpor,2022-02-28,813,7,5,609,6,104,0,0,383,5,470,324,266,2022-03-18,M&E Officer
NAS009,Cottage Hospital Akwanga II,Nasarawa,Akwanga,31/03/2022,703,3,2,459,6,131,1,0,276,8,420,315,287,2022-04-11,Facility Focal Person
BEN007,Specialist Hospital Makurdi II,Benue,Makurdi,2024-12-31,305,6,5,1736,16,68,0,0,1275,18,1366,908,863,2025-01-11,Data Clerk
LAG002,Specialist Hospital Lagos Island,Lagos,Lagos Island,2024-02-29,2065,110,85,5851,66,300,8,7,4572,80,4543,3676,3578,2024-03-15,Data Clerk
LAG011,Cottage Hospital Agege II,Lagos,Agege,2023-12-31,600,10,9,1649,5,133,1,0,1132,15,1365,1019,966,2024-01-16,Data Clerk
BEN007,SPECIALIST HOSPITAL MAKURDI II,Benue,Makurdi,2023-07-31,337,363,9,"2,085",27,83,1,0,1663 ,22,1803,1128,1077,2023-08-16,M&E Officer
LAG011,COTTAGE HOSPITAL AGEGE II,Lagos,Agege,Dec-2022,338,7,5,1739,12,48,1,0,1134,14,1468,1225,1172,2023-01-11,Data Clerk
KAD011,Primary Health Centre Kaduna North II,Kaduna,Kaduna North,2022-11-30,172,10,9,563,2,24,0,0,347,5,512,381,351,2022-12-16,Data Clerk
AKS010,GENERAL HOSPITAL EKET II,Akwa-Ibom,Eket,2023-09-30,595,9,6,1646,28,122,1,0,1203,33,1306,1132,929,2023-10-13,Data Clerk
NAS014,Teaching Hospital Akwanga II,Nasarawa,Akwanga,2022-04-30,2218,56,39,4675,20,412,10,7,4092,78,3355,1910,1796,2022-05-13,Facility Focal Person
RIV013,Mission Hospital Port Harcourt II,rivers ,Port Harcourt,31/03/2023,600,24,21,2161,19,104,4,3,1778,30,1802,1304,1235,2023-04-29,M&E Officer
kad009,MODEL PRIMARY HEALTH CENTRE SABON GARI II,Kaduna,Sabon Gari,2024-03-31,458,17,16,899,17,52,2,1,589,7,652,536,nil,2024-04-15,Facility Focal Person
CRS009,Comprehensive Health Centre Obudu II,Cross River,Obudu,2022-03-31,366,17,15,707,1,67,1,0,436,9,490,370,329,2022-04-15,M&E Officer
CRS013,  MISSION HOSPITAL OGOJA II ,Cross River,Ogoja,2022-09-30,212,3,2,854,13,21,0,0,623 ,8,611,374,312,2022-10-13,M&E Officer
fct008,  TEACHING HOSPITAL GWAGWALADA II ,FCT,Gwagwalada,2022-09-30,700,37,36,5315,24,87,3,2,3016,62,3917,2698,2343,2022-10-11,Facility Focal Person
ben002,Specialist Hospital Gboko,Benue,Gboko,2024-03-31,3023,50,46,4436,54,773,5,4,2698,45,3151,2030,1946,2024-04-13,Facility Focal Person
BEN004,General Hospital Okpokwu,Benue,Okpokwu,2022-11-30,579,3,2,374,1,63,0,0,239,6,291,-,226,2022-12-15,M&E Officer
AKS003,Model Primary Health Centre Eket,Akwa Ibom,Eket,28/02/2023,513,10,9,241,4,75,0,0,164,1,218,165,140,2023-03-15,Facility Focal Person
NAS999,MODEL PRIMARY HEALTH CENTRE MAKURDI II,Benue,Makurdi,2022-11-30,394,15,11,437,6,104,4,3,265,3,376,248,204,2022-12-18,Data Clerk
CRS002,COMPREHENSIVE HEALTH CENTRE IKOM,Cross River,Ikom,2022-05-31,149,9,7,167,1,34,1,0,NULL,4,131,115,95,2022-06-16,M&E Officer
BEN009,Primary Health Centre Otukpo II,Benue,Otukpo,2023-06-30,373,5,4,460,9,118,3,2,  ,5,419,300,267,2023-07-11,M&E Officer
KAD001,Model Primary Health Centre Kaduna North,Kaduna,Kaduna North,Jul-2023,214,9,6,766,8,36,2,1,602,13,N/A,350,326,2023-08-21,Facility Focal Person
RIV014,  Cottage Hospital Obio/Akpor II ,Rivers,Obio/Akpor,2022-07-31,1457,,10,613,12,395,2,1,355,6,467,419,403,2022-08-15,M&E Officer
AKS004,  Comprehensive Health Centre Etinan ,Akwa Ibom,Etinan,2023-09-30,241,9,7,971,7,38,0,0,875,17,902,-,451,2023-10-15,Facility Focal Person
BEN009,Primary Health Centre Otukpo II,Benue,Otukpo,2022-01-31,216,6,5,486,5,41,1,0,313,6,447,392,329,2022-03-01,M&E Officer
CRS009,  Comprehensive Health Centre Obudu II ,Cross River,Obudu,2023-12-31,514,24,,898,16,143,6,4,613,6,655,667,408,2024-01-15,M&E Officer
NAS004,Cottage Hospital Akwanga,Nasarawa,Akwanga,2022-06-30,337,10,9,442,3,37,2,1,nil,9,345,272,227,2022-07-15,Facility Focal Person
RIV010,TEACHING HOSPITAL AHOADA EAST II,Rivers,Ahoada East,30/04/2024,758,9,,2942,34,231,2,1,2416,37,2494,2230,1871,2024-05-11,Facility Focal Person
CRS004,Comprehensive Health Centre Obudu,Cross River,Obudu,2022-11-30,167,5,4,462,8,25,0,0,383,5,340,277,264,2022-12-11,Data Clerk
BEN008,Teaching Hospital Gboko II,Benue,Gboko,2024-08-31,2932,60,42,6182,28,395,8,7,5719,99,4329,2513,2399,2024-09-15,Facility Focal Person
AKS009,PRIMARY HEALTH CENTRE IKOT EKPENE II,akwa ibom,Ikot Ekpene,2023-08-31,94,0,0,222,2,14,0,0,127,1,173,106,97,2023-09-16,Data Clerk
LAG002,Specialist Hospital Lagos Island,Lagos,Lagos Island,2022-10-31,2068,97,79,5781,115,528,17,13,5308,90,4631,2590,2447,2022-11-11,Facility Focal Person
KAD015,General Hospital Chikun II,Kaduna,Chikun,2022-04-30,207,1,0,1930,31,26,0,0,1649,25,1598,880,756,2022-05-11,M&E Officer
BEN007,Specialist Hospital Makurdi II,Benue,Makurdi,2024-02-29,310,2,1,1893,33,40,0,0,1180,19,1580,972,856,2024-03-11,Data Clerk
CRS008,Cottage Hospital Ogoja II,Cross-River,Ogoja,2023-08-31,548,12,9,2174,13,134,4,3,1753,25,1656,1217,N/A,2023-09-13,Data Clerk
CRS006,Primary Health Centre Calabar Municipal II,Cross-River,Calabar Municipal,Jan-2023,384,12,9,1295,4,120,2,1,950,15,934,551,514,2023-02-13,Facility Focal Person
BEN004,General Hospital Okpokwu,Benue,Okpokwu,2023-09-30,1238,6,5,385,5,165,0,0,272,1,340,261,291,2023-10-13,Data Clerk
NAS003,Cottage Hospital Keffi,Nasarawa,Keffi,2022-04-30,258,6,5,1892,16,57,81,0,1052,24,1430,851,727,2022-05-15,Data Clerk
CRS007,Model Primary Health Centre Ikom II,Cross River,Ikom,31/12/2024,117,4,3,303,5,21,0,0,219 ,4,276,178,157,2025-01-11,M&E Officer
FCT007,  Specialist Hospital Bwari II ,FCT,Bwari,2023-09-30,2350,44,41,4293,28,535,5,4,2785,41,2951,1698,1646,2023-10-11,Facility Focal Person
BEN005,Model Primary Health Centre Katsina-Ala,Benue,Katsina-Ala,2023-04-30,628,21,20,495,8,117,2,1,286,6,430,248,228,2023-05-18,Data Clerk
FCT004,Model Primary Health Centre Kuje,FCT,Kuje,29/02/2024,388,13,11,1254,18,123,2,1,1159,26,1049,844,739,2024-03-18,Data Clerk
AKS008,Primary Health Centre Uyo II,Akwa Ibom,Uyo,2023-12-31,78,2,1,84,1,24,0,0,65,0,74,41,37,2024-01-18,M&E Officer
AKS014,Primary Health Centre Ikono II,Akwa Ibom,Ikono,2023-10-31,242,9,6,616,4,62,4,3,527,10,429,318,270,2023-11-15,Facility Focal Person
CRS015,Model Primary Health Centre Akamkpa II,Cross River,Akamkpa,2024-08-31,101,2,1,487,3,26,0,0,276,6,347,222,208,2024-09-13,Facility Focal Person
BEN005,Model Primary Health Centre Katsina-Ala,Benue,Katsina-Ala,2022-06-30,622,13,nil,430,4,196,5,4,266,5,300,273,234,2022-07-18,Data Clerk
NAS005,Mission Hospital Nasarawa,Nasarawa,Nasarawa,Nov-2024,1450,36,34,840,5,456,12,11,468,9,720,446,379,2024-12-11,Facility Focal Person
KAD014,  General Hospital Sabon Gari II ,Kaduna,Sabon Gari,31/05/2022,203,10,8,2768,35,39,0,0,2033,43,1982,1845,1768,2022-06-13,Facility Focal Person
FCT010,Model Primary Health Centre Abaji II,FCT,Abaji,Sep-2022,513,12,8,311,1,124,3,2,253,3,274,187,182,2022-10-13,Facility Focal Person
CRS002,Comprehensive Health Centre Ikom,Cross River,Ikom,2024-08-31,1730,6,5,280,3,39,2,1,249,6,209,146,123,2024-09-18,Data Clerk
XXX999,Specialist Hospital Khana II,Rivers,Khana,2023-03-31,406,28,21,2395,13,46,1,0,2176,48,1792,1459,1346,2023-04-15,Facility Focal Person
FCT001,Mission Hospital AMAC,fct,AMAC,2022-11-30,1006,9,6,1310,21,291,3,2,1052,26,1093,633,-,2022-12-21,M&E Officer
AKS008,PRIMARY HEALTH CENTRE UYO II,Akwa Ibom,Uyo,30/06/2024,122,4,3,91,0,15,0,0,80,0,67,62,57,2024-07-29,Data Clerk
CRS008,Cottage Hospital Ogoja II,Cross River,Ogoja,2023-07-31,607,24,20,2178,36,182,7,6,1979,39,1748,1330,1163,2023-08-11,Facility Focal Person
BEN007,Specialist Hospital Makurdi II,Benue,Makurdi,2024-01-31,279,7,5,1925,25,71,1,0,1422,23,1659,1155,966,2024-02-21,Data Clerk
RIV012,Primary Health Centre Eleme II,Rivers,Eleme,2024-09-30,532,13,10,1034,20,159,2,1,880,9,921,697,609,2024-10-13,Facility Focal Person
NAS004,Cottage Hospital Akwanga,Nasarawa,Akwanga,2022-10-31,328,15,11,459,1,47,0,0,302,5,346,214,192,2022-11-16,Facility Focal Person
KAD011,Primary Health Centre Kaduna North II,Kaduna,Kaduna North,Sep-2022,230,10,9,555,5,71,1,0,343,6,394,304,295,2022-10-16,Data Clerk
FCT009,Model Primary Health Centre Kuje II,FCT,Kuje,2024-07-31,195,9,6,479,8,55,0,0,290,9,414,365,339,2024-08-15,M&E Officer
KAD002,Teaching Hospital Kaduna South,Kaduna,Kaduna South,30/04/2024,1550,21,20,3676,51,464,1,0,2261,37,3354,3418,2043,2024-05-16,Data Clerk
RIV003,Comprehensive Health Centre Khana,Rivers,Khana,2022-08-31,332,13,11,1057,17,64,1,0,883,14,720,566,540,2022-09-13,Data Clerk
FCT011,Cottage Hospital AMAC II,FCT,AMAC,2023-04-30,419,14,13,2176,26,128,1,0,1356,31,1571,1399,1319,2023-05-11,Data Clerk
